x-axis,1
second,Ampere
-0.500000062488,-0.0753769
-0.499570062488,-0.0628141
-0.499140062488,-0.0628141
-0.498710062488,-0.0628141
-0.498280062488,-0.0628141
-0.497850062488,-0.0628141
-0.497420062488,-0.0628141
-0.496990062488,-0.0628141
-0.496560062488,-0.0628141
-0.496130062488,-0.0628141
-0.495700062488,-0.0628141
-0.495270062488,-0.0628141
-0.494840062488,-0.0628141
-0.494410062488,-0.0628141
-0.493980062488,-0.0628141
-0.493550062488,-0.0502513
-0.493120062488,-0.0628141
-0.492690062488,-0.0628141
-0.492260062488,-0.0628141
-0.491830062488,-0.0628141
-0.491400062488,-0.0753769
-0.490970062488,-0.0753769
-0.490540062488,-0.0628141
-0.490110062488,-0.0628141
-0.489680062488,-0.0628141
-0.489250062488,-0.0628141
-0.488820062488,-0.0628141
-0.488390062488,-0.0753769
-0.487960062488,-0.0628141
-0.487530062488,-0.0753769
-0.487100062488,-0.0753769
-0.486670062488,-0.0753769
-0.486240062488,-0.0753769
-0.485810062488,-0.0628141
-0.485380062488,-0.0753769
-0.484950062488,-0.0753769
-0.484520062488,-0.0753769
-0.484090062488,-0.0628141
-0.483660062488,-0.0753769
-0.483230062488,-0.0753769
-0.482800062488,-0.0628141
-0.482370062488,-0.0753769
-0.481940062488,-0.0753769
-0.481510062488,-0.0753769
-0.481080062488,-0.0753769
-0.480650062488,-0.0628141
-0.480220062488,-0.0628141
-0.479790062488,-0.0628141
-0.479360062488,-0.0628141
-0.478930062488,-0.0753769
-0.478500062488,-0.0753769
-0.478070062488,-0.0628141
-0.477640062488,-0.0628141
-0.477210062488,-0.0753769
-0.476780062488,-0.0628141
-0.476350062488,-0.0628141
-0.475920062488,-0.0628141
-0.475490062488,-0.0628141
-0.475060062488,-0.0628141
-0.474630062488,-0.0753769
-0.474200062488,-0.0753769
-0.473770062488,-0.0753769
-0.473340062488,-0.0628141
-0.472910062488,-0.0628141
-0.472480062488,-0.0753769
-0.472050062488,-0.0628141
-0.471620062488,-0.0753769
-0.471190062488,-0.0628141
-0.470760062488,-0.0628141
-0.470330062488,-0.0628141
-0.469900062488,-0.0628141
-0.469470062488,-0.0628141
-0.469040062488,-0.0753769
-0.468610062488,-0.0628141
-0.468180062488,-0.0628141
-0.467750062488,-0.0628141
-0.467320062488,-0.0753769
-0.466890062488,-0.0753769
-0.466460062488,-0.0628141
-0.466030062488,-0.0628141
-0.465600062488,-0.0628141
-0.465170062488,-0.0753769
-0.464740062488,-0.0628141
-0.464310062488,-0.0628141
-0.463880062488,-0.0628141
-0.463450062488,-0.0628141
-0.463020062488,-0.0628141
-0.462590062488,-0.0753769
-0.462160062488,-0.0753769
-0.461730062488,-0.0628141
-0.461300062488,-0.0628141
-0.460870062488,-0.0628141
-0.460440062488,-0.0628141
-0.460010062488,-0.0628141
-0.459580062488,-0.0753769
-0.459150062488,-0.0753769
-0.458720062488,-0.0753769
-0.458290062488,-0.0628141
-0.457860062488,-0.0628141
-0.457430062488,-0.0753769
-0.457000062488,-0.0628141
-0.456570062488,-0.0628141
-0.456140062488,-0.0753769
-0.455710062488,-0.0628141
-0.455280062488,-0.0628141
-0.454850062488,-0.0628141
-0.454420062488,-0.0628141
-0.453990062488,-0.0753769
-0.453560062488,-0.0753769
-0.453130062488,-0.0628141
-0.452700062488,-0.0628141
-0.452270062488,-0.0628141
-0.451840062488,-0.0628141
-0.451410062488,-0.0628141
-0.450980062488,-0.0628141
-0.450550062488,-0.0628141
