x-axis,1
second,Ampere
-0.360000062488,-0.0301508
-0.359670062488,-0.0301508
-0.359340062488,-0.0301508
-0.359010062488,-0.0251256
-0.358680062488,-0.0301508
-0.358350062488,-0.0301508
-0.358020062488,-0.0301508
-0.357690062488,-0.0301508
-0.357360062488,-0.0301508
-0.357030062488,-0.0301508
-0.356700062488,-0.0301508
-0.356370062488,-0.0301508
-0.356040062488,-0.0301508
-0.355710062488,-0.0251256
-0.355380062488,-0.0301508
-0.355050062488,-0.0301508
-0.354720062488,-0.0301508
-0.354390062488,-0.0301508
-0.354060062488,-0.0301508
-0.353730062488,-0.0301508
-0.353400062488,-0.0301508
-0.353070062488,-0.0301508
-0.352740062488,-0.0251256
-0.352410062488,-0.0251256
-0.352080062488,-0.0301508
-0.351750062488,-0.0301508
-0.351420062488,-0.0301508
-0.351090062488,-0.0301508
-0.350760062488,-0.0301508
-0.350430062488,-0.0301508
-0.350100062488,-0.0251256
-0.349770062488,-0.0251256
-0.349440062488,-0.0251256
-0.349110062488,-0.0301508
-0.348780062488,-0.0251256
-0.348450062488,-0.0251256
-0.348120062488,-0.0301508
-0.347790062488,-0.0251256
-0.347460062488,-0.0251256
-0.347130062488,-0.0251256
-0.346800062488,-0.0301508
-0.346470062488,-0.0301508
-0.346140062488,-0.0301508
-0.345810062488,-0.0301508
-0.345480062488,-0.0251256
-0.345150062488,-0.0301508
-0.344820062488,-0.0301508
-0.344490062488,-0.0301508
-0.344160062488,-0.0301508
-0.343830062488,-0.0301508
-0.343500062488,-0.0301508
-0.343170062488,-0.0301508
-0.342840062488,-0.0251256
-0.342510062488,-0.0301508
-0.342180062488,-0.0301508
-0.341850062488,-0.0301508
-0.341520062488,-0.0301508
-0.341190062488,-0.0301508
-0.340860062488,-0.0301508
-0.340530062488,-0.0301508
-0.340200062488,-0.0251256
-0.339870062488,-0.0301508
-0.339540062488,-0.0301508
-0.339210062488,-0.0301508
-0.338880062488,-0.0301508
-0.338550062488,-0.0301508
-0.338220062488,-0.0301508
-0.337890062488,-0.0301508
-0.337560062488,-0.0301508
-0.337230062488,-0.0301508
-0.336900062488,-0.0301508
-0.336570062488,-0.0301508
-0.336240062488,-0.0301508
-0.335910062488,-0.0301508
-0.335580062488,-0.0301508
-0.335250062488,-0.0301508
-0.334920062488,-0.0301508
-0.334590062488,-0.0301508
-0.334260062488,-0.0301508
-0.333930062488,-0.0301508
-0.333600062488,-0.0301508
-0.333270062488,-0.0301508
-0.332940062488,-0.0301508
-0.332610062488,-0.0251256
-0.332280062488,-0.0251256
-0.331950062488,-0.0251256
-0.331620062488,-0.0251256
-0.331290062488,-0.0251256
-0.330960062488,-0.0251256
-0.330630062488,-0.0301508
-0.330300062488,-0.0251256
-0.329970062488,-0.0301508
-0.329640062488,-0.0301508
-0.329310062488,-0.0251256
-0.328980062488,-0.0301508
-0.328650062488,-0.0301508
-0.328320062488,-0.0301508
-0.327990062488,-0.0251256
-0.327660062488,-0.0301508
-0.327330062488,-0.0301508
-0.327000062488,-0.0301508
-0.326670062488,-0.0301508
-0.326340062488,-0.0301508
-0.326010062488,-0.0301508
-0.325680062488,-0.0251256
-0.325350062488,-0.0251256
-0.325020062488,-0.0251256
-0.324690062488,-0.0251256
-0.324360062488,-0.0251256
-0.324030062488,-0.0251256
-0.323700062488,-0.0251256
-0.323370062488,-0.0251256
-0.323040062488,-0.0301508
-0.322710062488,-0.0301508
-0.322380062488,-0.0301508
-0.322050062488,-0.0251256
