Measurement mode: Multipole mode
Scanning path: 
Sr+360
****************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************
File name: IPM_1i2_centre
Date: 12.07.2018
Time: 16:41
Sample: 3mm
Gaussmeter: MMS-1A-RS
Hall probe: SENIS AG
Air gap: 3mm
Scanning resolution [µm]: 1000
Resolution rotation [°]:  0.1
Custom space line for Area scan: off
Probe offset X: -0.235mT;   Probe offset Y: -0.33mT;   Probe offset Z: -0.193mT;
Position offset X: 0mm;   Position offset Y: 0mm;   Position offset Z: 0mm;
Start position X=-19.001    Start position Y=-0.001    Start position Z=-11.5    Start position R=67.786
System serial number:MMS-1A-RS
Probe serial number: F3A-03K02D-S.2T/01T/25KJ  238-17, Selected measurement range: 200 mT
Calibration date:
Coordinate system: Rot table
Probe angle position: 0 degrees
Filter is turned ON          Lower Cut Off: 2500
Linear speed: 13 mm/s          Rotation speed: 120 deg/s
Graph view for Diameter and Multipole mode for full rotation: Default
****************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************


           Slice	            Line	          X [mm]	          Y [mm]	          Z [mm]	  Rotation [deg]	         Bx [mT]	         By [mT]	         Bz [mT]	Rot. Enc [steps]	        Bxy [mT]	       Btot [mT]	Angle error [deg]	       Direction	         R [mm] 	          Z [mm]	     Theta [deg]	Probe temp [°C] 
           1.000	           1.000	         -19.000	          -0.001	         -11.500	           7.100	          46.096	          19.617	           0.175	       -3408.129	          50.096	          50.097	             NaN	              R+	          19.000	         -11.500	           7.100	          28.110
           1.000	           1.000	         -19.000	          -0.001	         -11.500	           7.200	          45.956	          20.002	           0.133	       -3412.680	          50.120	          50.120	             NaN	              R+	          19.000	         -11.500	           7.200	          28.131
           1.000	           1.000	         -19.000	          -0.001	         -11.500	           7.300	          45.877	          20.372	           0.127	       -3417.231	          50.197	          50.197	             NaN	              R+	          19.000	         -11.500	           7.300	          28.102
           1.000	           1.000	         -19.000	          -0.001	         -11.500	           7.400	          45.822	          20.739	           0.164	       -3421.782	          50.297	          50.297	             NaN	              R+	          19.000	         -11.500	           7.400	          28.082
           1.000	           1.000	         -19.000	          -0.001	         -11.500	           7.500	          45.607	          21.070	           0.208	       -3426.333	          50.239	          50.240	             NaN	              R+	          19.000	         -11.500	           7.500	          28.113
           1.000	           1.000	         -19.000	          -0.001	         -11.500	           7.600	          45.480	          21.460	           0.211	       -3430.884	          50.288	          50.289	             NaN	              R+	          19.000	         -11.500	           7.600	          28.154
           1.000	           1.000	         -19.000	          -0.001	         -11.500	           7.700	          45.362	          21.860	           0.191	       -3435.436	          50.355	          50.355	             NaN	              R+	          19.000	         -11.500	           7.700	          28.142
           1.000	           1.000	         -19.000	          -0.001	         -11.500	           7.800	          45.245	          22.236	           0.162	       -3439.987	          50.414	          50.414	             NaN	              R+	          19.000	         -11.500	           7.800	          28.121
           1.000	           1.000	         -19.000	          -0.001	         -11.500	           7.900	          45.145	          22.525	           0.150	       -3444.538	          50.452	          50.453	             NaN	              R+	          19.000	         -11.500	           7.900	          28.155
           1.000	           1.000	         -19.000	          -0.001	         -11.500	           8.000	          44.932	          23.044	           0.135	       -3449.089	          50.497	          50.497	             NaN	              R+	          19.000	         -11.500	           8.000	          28.159
           1.000	           1.000	         -19.000	          -0.001	         -11.500	           8.100	          44.799	          23.482	           0.143	       -3453.640	          50.580	          50.580	             NaN	              R+	          19.000	         -11.500	           8.100	          28.155
           1.000	           1.000	         -19.000	          -0.001	         -11.500	           8.200	          44.664	          23.867	           0.158	       -3458.191	          50.641	          50.642	             NaN	              R+	          19.000	         -11.500	           8.200	          28.163
           1.000	           1.000	         -19.000	          -0.001	         -11.500	           8.300	          44.505	          24.225	           0.176	       -3462.742	          50.671	          50.671	             NaN	              R+	          19.000	         -11.500	           8.300	          28.159
           1.000	           1.000	         -19.000	          -0.001	         -11.500	           8.400	          44.341	          24.599	           0.102	       -3467.293	          50.708	          50.708	             NaN	              R+	          19.000	         -11.500	           8.400	          28.120
           1.000	           1.000	         -19.000	          -0.001	         -11.500	           8.500	          44.174	          24.967	           0.103	       -3471.844	          50.742	          50.742	             NaN	              R+	          19.000	         -11.500	           8.500	          28.154
           1.000	           1.000	         -19.000	          -0.001	         -11.500	           8.600	          44.023	          25.339	           0.139	       -3476.396	          50.794	          50.794	             NaN	              R+	          19.000	         -11.500	           8.600	          28.197
           1.000	           1.000	         -19.000	          -0.001	         -11.500	           8.700	          43.911	          25.726	           0.144	       -3480.947	          50.892	          50.892	             NaN	              R+	          19.000	         -11.500	           8.700	          28.158
           1.000	           1.000	         -19.000	          -0.001	         -11.500	           8.800	          43.734	          26.098	           0.133	       -3485.498	          50.929	          50.929	             NaN	              R+	          19.000	         -11.500	           8.800	          28.129
           1.000	           1.000	         -19.000	          -0.001	         -11.500	           8.900	          43.531	          26.512	           0.121	       -3490.049	          50.969	          50.969	             NaN	              R+	          19.000	         -11.500	           8.900	          28.094
           1.000	           1.000	         -19.000	          -0.001	         -11.500	           9.000	          43.313	          26.936	           0.123	       -3494.600	          51.005	          51.005	             NaN	              R+	          19.000	         -11.500	           9.000	          28.087
           1.000	           1.000	         -19.000	          -0.001	         -11.500	           9.100	          43.090	          27.336	           0.152	       -3499.151	          51.030	          51.030	             NaN	              R+	          19.000	         -11.500	           9.100	          28.120
           1.000	           1.000	         -19.000	          -0.001	         -11.500	           9.200	          42.865	          27.736	           0.142	       -3503.702	          51.056	          51.056	             NaN	              R+	          19.000	         -11.500	           9.200	          28.121
           1.000	           1.000	         -19.000	          -0.001	         -11.500	           9.300	          42.702	          28.134	           0.116	       -3508.253	          51.137	          51.137	             NaN	              R+	          19.000	         -11.500	           9.300	          28.121
           1.000	           1.000	         -19.000	          -0.001	         -11.500	           9.400	          42.552	          28.517	           0.097	       -3512.804	          51.224	          51.224	             NaN	              R+	          19.000	         -11.500	           9.400	          28.117
           1.000	           1.000	         -19.000	          -0.001	         -11.500	           9.500	          42.346	          28.838	           0.144	       -3517.356	          51.233	          51.233	             NaN	              R+	          19.000	         -11.500	           9.500	          28.114
           1.000	           1.000	         -19.000	          -0.001	         -11.500	           9.600	          42.134	          29.202	           0.137	       -3521.907	          51.265	          51.265	             NaN	              R+	          19.000	         -11.500	           9.600	          28.189
           1.000	           1.000	         -19.000	          -0.001	         -11.500	           9.700	          41.909	          29.600	           0.124	       -3526.458	          51.308	          51.308	             NaN	              R+	          19.000	         -11.500	           9.700	          28.235
           1.000	           1.000	         -19.000	          -0.001	         -11.500	           9.800	          41.653	          30.057	           0.122	       -3531.009	          51.365	          51.366	             NaN	              R+	          19.000	         -11.500	           9.800	          28.196
           1.000	           1.000	         -19.000	          -0.001	         -11.500	           9.900	          41.422	          30.438	           0.126	       -3535.560	          51.403	          51.403	             NaN	              R+	          19.000	         -11.500	           9.900	          28.188
           1.000	           1.000	         -19.000	          -0.001	         -11.500	          10.000	          41.209	          30.822	           0.117	       -3540.111	          51.460	          51.460	             NaN	              R+	          19.000	         -11.500	          10.000	          28.201
           1.000	           1.000	         -19.000	          -0.001	         -11.500	          10.100	          41.018	          31.208	           0.094	       -3544.662	          51.540	          51.540	             NaN	              R+	          19.000	         -11.500	          10.100	          28.197
           1.000	           1.000	         -19.000	          -0.001	         -11.500	          10.200	          40.783	          31.595	           0.098	       -3549.213	          51.590	          51.590	             NaN	              R+	          19.000	         -11.500	          10.200	          28.169
           1.000	           1.000	         -19.000	          -0.001	         -11.500	          10.300	          40.546	          31.983	           0.121	       -3553.764	          51.642	          51.642	             NaN	              R+	          19.000	         -11.500	          10.300	          28.160
           1.000	           1.000	         -19.000	          -0.001	         -11.500	          10.400	          40.310	          32.370	           0.169	       -3558.316	          51.699	          51.699	             NaN	              R+	          19.000	         -11.500	          10.400	          28.190
           1.000	           1.000	         -19.000	          -0.001	         -11.500	          10.500	          40.041	          32.746	           0.151	       -3562.867	          51.726	          51.726	             NaN	              R+	          19.000	         -11.500	          10.500	          28.222
           1.000	           1.000	         -19.000	          -0.001	         -11.500	          10.600	          39.759	          33.103	           0.114	       -3567.418	          51.736	          51.736	             NaN	              R+	          19.000	         -11.500	          10.600	          28.235
           1.000	           1.000	         -19.000	          -0.001	         -11.500	          10.700	          39.461	          33.424	           0.060	       -3571.969	          51.714	          51.714	             NaN	              R+	          19.000	         -11.500	          10.700	          28.233
           1.000	           1.000	         -19.000	          -0.001	         -11.500	          10.800	          39.234	          33.844	           0.092	       -3576.520	          51.815	          51.815	             NaN	              R+	          19.000	         -11.500	          10.800	          28.242
           1.000	           1.000	         -19.000	          -0.001	         -11.500	          10.900	          39.003	          34.272	           0.132	       -3581.071	          51.921	          51.921	             NaN	              R+	          19.000	         -11.500	          10.900	          28.223
           1.000	           1.000	         -19.000	          -0.001	         -11.500	          11.000	          38.691	          34.628	           0.110	       -3585.622	          51.924	          51.924	             NaN	              R+	          19.000	         -11.500	          11.000	          28.165
           1.000	           1.000	         -19.000	          -0.001	         -11.500	          11.100	          38.448	          34.998	           0.067	       -3590.173	          51.991	          51.991	             NaN	              R+	          19.000	         -11.500	          11.100	          28.171
           1.000	           1.000	         -19.000	          -0.001	         -11.500	          11.200	          38.235	          35.374	           0.013	       -3594.724	          52.089	          52.089	             NaN	              R+	          19.000	         -11.500	          11.200	          28.196
           1.000	           1.000	         -19.000	          -0.001	         -11.500	          11.300	          37.832	          35.722	           0.064	       -3599.276	          52.032	          52.032	             NaN	              R+	          19.000	         -11.500	          11.300	          28.146
           1.000	           1.000	         -19.000	          -0.001	         -11.500	          11.400	          37.473	          36.069	           0.092	       -3603.827	          52.011	          52.012	             NaN	              R+	          19.000	         -11.500	          11.400	          28.122
           1.000	           1.000	         -19.000	          -0.001	         -11.500	          11.500	          37.196	          36.419	           0.077	       -3608.378	          52.057	          52.057	             NaN	              R+	          19.000	         -11.500	          11.500	          28.156
           1.000	           1.000	         -19.000	          -0.001	         -11.500	          11.600	          36.889	          36.818	           0.068	       -3612.929	          52.119	          52.119	             NaN	              R+	          19.000	         -11.500	          11.600	          28.134
           1.000	           1.000	         -19.000	          -0.001	         -11.500	          11.700	          36.574	          37.211	           0.058	       -3617.480	          52.176	          52.176	             NaN	              R+	          19.000	         -11.500	          11.700	          28.126
           1.000	           1.000	         -19.000	          -0.001	         -11.500	          11.800	          36.251	          37.579	           0.045	       -3622.031	          52.214	          52.214	             NaN	              R+	          19.000	         -11.500	          11.800	          28.160
           1.000	           1.000	         -19.000	          -0.001	         -11.500	          11.900	          35.941	          37.949	           0.048	       -3626.582	          52.267	          52.268	             NaN	              R+	          19.000	         -11.500	          11.900	          28.108
           1.000	           1.000	         -19.000	          -0.001	         -11.500	          12.000	          35.640	          38.307	           0.048	       -3631.133	          52.322	          52.322	             NaN	              R+	          19.000	         -11.500	          12.000	          28.093
           1.000	           1.000	         -19.000	          -0.001	         -11.500	          12.100	          35.355	          38.626	           0.025	       -3635.684	          52.363	          52.363	             NaN	              R+	          19.000	         -11.500	          12.100	          28.201
           1.000	           1.000	         -19.000	          -0.001	         -11.500	          12.200	          35.021	          38.959	           0.037	       -3640.236	          52.386	          52.386	             NaN	              R+	          19.000	         -11.500	          12.200	          28.220
           1.000	           1.000	         -19.000	          -0.001	         -11.500	          12.300	          34.636	          39.307	           0.086	       -3644.787	          52.390	          52.390	             NaN	              R+	          19.000	         -11.500	          12.300	          28.158
           1.000	           1.000	         -19.000	          -0.001	         -11.500	          12.400	          34.279	          39.686	           0.075	       -3649.338	          52.441	          52.441	             NaN	              R+	          19.000	         -11.500	          12.400	          28.205
           1.000	           1.000	         -19.000	          -0.001	         -11.500	          12.500	          33.912	          40.044	           0.047	       -3653.889	          52.474	          52.474	             NaN	              R+	          19.000	         -11.500	          12.500	          28.226
           1.000	           1.000	         -19.000	          -0.001	         -11.500	          12.600	          33.530	          40.370	          -0.004	       -3658.440	          52.478	          52.478	             NaN	              R+	          19.000	         -11.500	          12.600	          28.163
           1.000	           1.000	         -19.000	          -0.001	         -11.500	          12.700	          33.172	          40.662	           0.038	       -3662.991	          52.477	          52.477	             NaN	              R+	          19.000	         -11.500	          12.700	          28.150
           1.000	           1.000	         -19.000	          -0.001	         -11.500	          12.800	          32.825	          40.968	           0.078	       -3667.542	          52.497	          52.497	             NaN	              R+	          19.000	         -11.500	          12.800	          28.156
           1.000	           1.000	         -19.000	          -0.001	         -11.500	          12.900	          32.530	          41.417	           0.018	       -3672.093	          52.665	          52.665	             NaN	              R+	          19.000	         -11.500	          12.900	          28.127
           1.000	           1.000	         -19.000	          -0.001	         -11.500	          13.000	          32.181	          41.731	           0.004	       -3676.644	          52.698	          52.698	             NaN	              R+	          19.000	         -11.500	          13.000	          28.125
           1.000	           1.000	         -19.000	          -0.001	         -11.500	          13.100	          31.793	          41.954	           0.021	       -3681.196	          52.639	          52.639	             NaN	              R+	          19.000	         -11.500	          13.100	          28.159
