Measurement mode: Multipole mode
Scanning path: 
Sr+360
****************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************
File name: IPM_evide_center
Date: 12.07.2018
Time: 16:30
Sample: 3mm
Gaussmeter: MMS-1A-RS
Hall probe: SENIS AG
Air gap: 3mm
Scanning resolution [µm]: 1000
Resolution rotation [°]:  0.1
Custom space line for Area scan: off
Probe offset X: -0.235mT;   Probe offset Y: -0.33mT;   Probe offset Z: -0.193mT;
Position offset X: 0mm;   Position offset Y: 0mm;   Position offset Z: 0mm;
Start position X=-19.001    Start position Y=-0.001    Start position Z=-11.501    Start position R=357.957
System serial number:MMS-1A-RS
Probe serial number: F3A-03K02D-S.2T/01T/25KJ  238-17, Selected measurement range: 200 mT
Calibration date:
Coordinate system: Rot table
Probe angle position: 0 degrees
Filter is turned ON          Lower Cut Off: 2500
Linear speed: 13 mm/s          Rotation speed: 120 deg/s
Graph view for Diameter and Multipole mode for full rotation: Default
****************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************


           Slice	            Line	          X [mm]	          Y [mm]	          Z [mm]	  Rotation [deg]	         Bx [mT]	         By [mT]	         Bz [mT]	Rot. Enc [steps]	        Bxy [mT]	       Btot [mT]	Angle error [deg]	       Direction	         R [mm] 	          Z [mm]	     Theta [deg]	Probe temp [°C] 
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           1.000	          52.750	           1.276	           0.361	       65583.489	          52.765	          52.766	             NaN	              R+	          19.001	         -11.501	           1.000	          29.124
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           1.100	          52.760	           1.781	           0.399	       65578.938	          52.790	          52.792	             NaN	              R+	          19.001	         -11.501	           1.100	          29.074
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           1.200	          52.798	           2.141	           0.436	       65574.387	          52.841	          52.843	             NaN	              R+	          19.001	         -11.501	           1.200	          29.159
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           1.300	          52.716	           2.490	           0.416	       65569.836	          52.775	          52.776	             NaN	              R+	          19.001	         -11.501	           1.300	          29.106
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           1.400	          52.733	           2.922	           0.403	       65565.284	          52.814	          52.815	             NaN	              R+	          19.001	         -11.501	           1.400	          29.060
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           1.500	          52.732	           3.229	           0.395	       65560.733	          52.831	          52.833	             NaN	              R+	          19.001	         -11.501	           1.500	          29.080
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           1.600	          52.670	           3.676	           0.357	       65556.182	          52.798	          52.799	             NaN	              R+	          19.001	         -11.501	           1.600	          29.111
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           1.700	          52.632	           4.023	           0.346	       65551.631	          52.786	          52.787	             NaN	              R+	          19.001	         -11.501	           1.700	          29.141
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           1.800	          52.665	           4.429	           0.352	       65547.080	          52.851	          52.852	             NaN	              R+	          19.001	         -11.501	           1.800	          29.108
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           1.900	          52.608	           4.861	           0.398	       65542.529	          52.832	          52.834	             NaN	              R+	          19.001	         -11.501	           1.900	          29.125
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           2.000	          52.604	           5.230	           0.353	       65537.978	          52.863	          52.864	             NaN	              R+	          19.001	         -11.501	           2.000	          29.187
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           2.100	          52.598	           5.560	           0.370	       65533.427	          52.891	          52.892	             NaN	              R+	          19.001	         -11.501	           2.100	          29.103
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           2.200	          52.571	           6.005	           0.374	       65528.876	          52.913	          52.915	             NaN	              R+	          19.001	         -11.501	           2.200	          29.071
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           2.300	          52.495	           6.365	           0.384	       65524.324	          52.880	          52.881	             NaN	              R+	          19.001	         -11.501	           2.300	          29.080
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           2.400	          52.499	           6.726	           0.361	       65519.773	          52.928	          52.929	             NaN	              R+	          19.001	         -11.501	           2.400	          29.041
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           2.500	          52.429	           7.140	           0.398	       65515.222	          52.912	          52.914	             NaN	              R+	          19.001	         -11.501	           2.500	          29.069
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           2.600	          52.490	           7.567	           0.370	       65510.671	          53.033	          53.034	             NaN	              R+	          19.001	         -11.501	           2.600	          29.027
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           2.700	          52.397	           7.975	           0.381	       65506.120	          53.000	          53.002	             NaN	              R+	          19.001	         -11.501	           2.700	          29.108
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           2.800	          52.347	           8.355	           0.315	       65501.569	          53.010	          53.011	             NaN	              R+	          19.001	         -11.501	           2.800	          29.034
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           2.900	          52.294	           8.657	           0.349	       65497.018	          53.006	          53.007	             NaN	              R+	          19.001	         -11.501	           2.900	          29.109
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           3.000	          52.305	           9.055	           0.366	       65492.467	          53.083	          53.085	             NaN	              R+	          19.001	         -11.501	           3.000	          29.035
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           3.100	          52.242	           9.424	           0.449	       65487.916	          53.085	          53.087	             NaN	              R+	          19.001	         -11.501	           3.100	          29.070
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           3.200	          52.205	           9.946	           0.245	       65483.364	          53.144	          53.144	             NaN	              R+	          19.001	         -11.501	           3.200	          29.029
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           3.300	          52.131	          10.319	           0.410	       65478.813	          53.143	          53.144	             NaN	              R+	          19.001	         -11.501	           3.300	          29.041
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           3.400	          52.057	          10.702	           0.340	       65474.262	          53.146	          53.147	             NaN	              R+	          19.001	         -11.501	           3.400	          29.007
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           3.500	          51.983	          11.177	           0.379	       65469.711	          53.171	          53.172	             NaN	              R+	          19.001	         -11.501	           3.500	          29.032
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           3.600	          51.961	          11.555	           0.327	       65465.160	          53.231	          53.232	             NaN	              R+	          19.001	         -11.501	           3.600	          28.995
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           3.700	          51.991	          11.941	           0.294	       65460.609	          53.344	          53.345	             NaN	              R+	          19.001	         -11.501	           3.700	          29.115
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           3.800	          51.874	          12.366	           0.296	       65456.058	          53.327	          53.328	             NaN	              R+	          19.001	         -11.501	           3.800	          29.072
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           3.900	          51.832	          12.635	           0.334	       65451.507	          53.350	          53.351	             NaN	              R+	          19.001	         -11.501	           3.900	          29.103
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           4.000	          51.761	          13.151	           0.380	       65446.956	          53.405	          53.407	             NaN	              R+	          19.001	         -11.501	           4.000	          28.987
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           4.100	          51.729	          13.559	           0.289	       65442.404	          53.477	          53.478	             NaN	              R+	          19.001	         -11.501	           4.100	          29.074
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           4.200	          51.617	          14.014	           0.280	       65437.853	          53.485	          53.486	             NaN	              R+	          19.001	         -11.501	           4.200	          29.096
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           4.300	          51.505	          14.399	           0.276	       65433.302	          53.480	          53.481	             NaN	              R+	          19.001	         -11.501	           4.300	          29.064
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           4.400	          51.447	          14.752	           0.327	       65428.751	          53.521	          53.522	             NaN	              R+	          19.001	         -11.501	           4.400	          29.077
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           4.500	          51.373	          15.176	           0.331	       65424.200	          53.568	          53.569	             NaN	              R+	          19.001	         -11.501	           4.500	          29.046
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           4.600	          51.307	          15.581	           0.305	       65419.649	          53.621	          53.622	             NaN	              R+	          19.001	         -11.501	           4.600	          29.050
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           4.700	          51.203	          15.988	           0.320	       65415.098	          53.641	          53.642	             NaN	              R+	          19.001	         -11.501	           4.700	          29.072
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           4.800	          51.096	          16.446	           0.305	       65410.547	          53.678	          53.679	             NaN	              R+	          19.001	         -11.501	           4.800	          29.094
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           4.900	          51.043	          16.880	           0.278	       65405.996	          53.762	          53.762	             NaN	              R+	          19.001	         -11.501	           4.900	          29.100
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           5.000	          50.975	          17.238	           0.288	       65401.444	          53.811	          53.812	             NaN	              R+	          19.001	         -11.501	           5.000	          29.156
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           5.100	          50.872	          17.630	           0.252	       65396.893	          53.841	          53.841	             NaN	              R+	          19.001	         -11.501	           5.100	          29.196
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           5.200	          50.760	          18.056	           0.259	       65392.342	          53.876	          53.876	             NaN	              R+	          19.001	         -11.501	           5.200	          29.027
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           5.300	          50.690	          18.480	           0.259	       65387.791	          53.953	          53.954	             NaN	              R+	          19.001	         -11.501	           5.300	          29.114
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           5.400	          50.648	          18.863	           0.339	       65383.240	          54.047	          54.048	             NaN	              R+	          19.001	         -11.501	           5.400	          29.112
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           5.500	          50.414	          19.331	           0.233	       65378.689	          53.993	          53.994	             NaN	              R+	          19.001	         -11.501	           5.500	          29.110
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           5.600	          50.329	          19.772	           0.227	       65374.138	          54.073	          54.074	             NaN	              R+	          19.001	         -11.501	           5.600	          29.110
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           5.700	          50.235	          20.186	           0.235	       65369.587	          54.139	          54.139	             NaN	              R+	          19.001	         -11.501	           5.700	          29.113
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           5.800	          50.047	          20.577	           0.226	       65365.036	          54.112	          54.113	             NaN	              R+	          19.001	         -11.501	           5.800	          29.093
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           5.900	          49.905	          20.991	           0.221	       65360.484	          54.140	          54.140	             NaN	              R+	          19.001	         -11.501	           5.900	          29.068
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           6.000	          49.900	          21.455	           0.231	       65355.933	          54.317	          54.317	             NaN	              R+	          19.001	         -11.501	           6.000	          29.077
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           6.100	          49.766	          21.883	           0.200	       65351.382	          54.364	          54.365	             NaN	              R+	          19.001	         -11.501	           6.100	          29.118
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           6.200	          49.692	          22.294	           0.128	       65346.831	          54.463	          54.464	             NaN	              R+	          19.001	         -11.501	           6.200	          29.154
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           6.300	          49.527	          22.669	           0.204	       65342.280	          54.469	          54.469	             NaN	              R+	          19.001	         -11.501	           6.300	          29.085
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           6.400	          49.393	          23.202	           0.259	       65337.729	          54.571	          54.572	             NaN	              R+	          19.001	         -11.501	           6.400	          29.096
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           6.500	          49.252	          23.650	           0.220	       65333.178	          54.636	          54.636	             NaN	              R+	          19.001	         -11.501	           6.500	          29.096
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           6.600	          49.064	          24.048	           0.171	       65328.627	          54.640	          54.641	             NaN	              R+	          19.001	         -11.501	           6.600	          29.077
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           6.700	          48.832	          24.504	           0.195	       65324.076	          54.635	          54.635	             NaN	              R+	          19.001	         -11.501	           6.700	          29.116
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           6.800	          48.715	          24.799	           0.189	       65319.524	          54.664	          54.664	             NaN	              R+	          19.001	         -11.501	           6.800	          29.112
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           6.900	          48.492	          25.313	           0.210	       65314.973	          54.702	          54.702	             NaN	              R+	          19.001	         -11.501	           6.900	          29.085
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           7.000	          48.330	          25.864	           0.205	       65310.422	          54.816	          54.816	             NaN	              R+	          19.001	         -11.501	           7.000	          29.010
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           7.100	          48.240	          26.256	           0.160	       65305.871	          54.923	          54.923	             NaN	              R+	          19.001	         -11.501	           7.100	          29.013
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           7.200	          48.111	          26.610	           0.133	       65301.320	          54.979	          54.980	             NaN	              R+	          19.001	         -11.501	           7.200	          29.027
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           7.300	          47.876	          27.029	           0.156	       65296.769	          54.979	          54.980	             NaN	              R+	          19.001	         -11.501	           7.300	          28.997
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           7.400	          47.733	          27.509	           0.051	       65292.218	          55.093	          55.093	             NaN	              R+	          19.001	         -11.501	           7.400	          29.034
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           7.500	          47.504	          27.965	           0.121	       65287.667	          55.124	          55.124	             NaN	              R+	          19.001	         -11.501	           7.500	          29.004
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           7.600	          47.305	          28.335	           0.121	       65283.116	          55.142	          55.142	             NaN	              R+	          19.001	         -11.501	           7.600	          29.015
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           7.700	          47.126	          28.706	           0.096	       65278.564	          55.181	          55.181	             NaN	              R+	          19.001	         -11.501	           7.700	          29.027
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           7.800	          46.945	          29.182	           0.116	       65274.013	          55.276	          55.276	             NaN	              R+	          19.001	         -11.501	           7.800	          28.996
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           7.900	          46.707	          29.828	           0.055	       65269.462	          55.418	          55.418	             NaN	              R+	          19.001	         -11.501	           7.900	          29.065
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           8.000	          46.530	          30.180	           0.067	       65264.911	          55.461	          55.461	             NaN	              R+	          19.001	         -11.501	           8.000	          29.106
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           8.100	          46.289	          30.556	           0.026	       65260.360	          55.465	          55.465	             NaN	              R+	          19.001	         -11.501	           8.100	          29.115
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           8.200	          46.015	          31.000	          -0.019	       65255.809	          55.483	          55.483	             NaN	              R+	          19.001	         -11.501	           8.200	          29.103
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           8.300	          45.794	          31.516	           0.047	       65251.258	          55.591	          55.591	             NaN	              R+	          19.001	         -11.501	           8.300	          29.073
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           8.400	          45.665	          31.848	           0.058	       65246.707	          55.674	          55.674	             NaN	              R+	          19.001	         -11.501	           8.400	          29.077
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           8.500	          45.456	          32.263	           0.054	       65242.156	          55.742	          55.742	             NaN	              R+	          19.001	         -11.501	           8.500	          29.057
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           8.600	          45.124	          32.805	           0.033	       65237.604	          55.788	          55.788	             NaN	              R+	          19.001	         -11.501	           8.600	          29.037
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           8.700	          44.824	          33.218	           0.024	       65233.053	          55.791	          55.791	             NaN	              R+	          19.001	         -11.501	           8.700	          29.101
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           8.800	          44.601	          33.619	          -0.011	       65228.502	          55.853	          55.853	             NaN	              R+	          19.001	         -11.501	           8.800	          29.095
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           8.900	          44.391	          34.034	          -0.036	       65223.951	          55.936	          55.936	             NaN	              R+	          19.001	         -11.501	           8.900	          29.076
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           9.000	          44.146	          34.502	          -0.006	       65219.400	          56.029	          56.029	             NaN	              R+	          19.001	         -11.501	           9.000	          29.111
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           9.100	          43.879	          34.919	           0.012	       65214.849	          56.078	          56.078	             NaN	              R+	          19.001	         -11.501	           9.100	          29.062
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           9.200	          43.605	          35.358	          -0.002	       65210.298	          56.139	          56.139	             NaN	              R+	          19.001	         -11.501	           9.200	          29.041
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           9.300	          43.322	          35.833	          -0.060	       65205.747	          56.220	          56.220	             NaN	              R+	          19.001	         -11.501	           9.300	          29.072
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           9.400	          43.039	          36.168	          -0.007	       65201.196	          56.218	          56.218	             NaN	              R+	          19.001	         -11.501	           9.400	          29.029
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           9.500	          42.744	          36.603	           0.003	       65196.644	          56.275	          56.275	             NaN	              R+	          19.001	         -11.501	           9.500	          29.088
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           9.600	          42.435	          37.132	          -0.027	       65192.093	          56.387	          56.387	             NaN	              R+	          19.001	         -11.501	           9.600	          29.187
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           9.700	          42.184	          37.461	          -0.070	       65187.542	          56.417	          56.417	             NaN	              R+	          19.001	         -11.501	           9.700	          29.082
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           9.800	          41.872	          37.884	          -0.099	       65182.991	          56.467	          56.467	             NaN	              R+	          19.001	         -11.501	           9.800	          28.982
           1.000	           1.000	         -19.001	          -0.001	         -11.501	           9.900	          41.534	          38.346	          -0.117	       65178.440	          56.529	          56.529	             NaN	              R+	          19.001	         -11.501	           9.900	          29.004
           1.000	           1.000	         -19.001	          -0.001	         -11.501	          10.000	          41.239	          38.719	          -0.105	       65173.889	          56.567	          56.567	             NaN	              R+	          19.001	         -11.501	          10.000	          29.090
           1.000	           1.000	         -19.001	          -0.001	         -11.501	          10.100	          40.932	          39.146	          -0.107	       65169.338	          56.638	          56.638	             NaN	              R+	          19.001	         -11.501	          10.100	          29.104
           1.000	           1.000	         -19.001	          -0.001	         -11.501	          10.200	          40.616	          39.609	          -0.117	       65164.787	          56.732	          56.732	             NaN	              R+	          19.001	         -11.501	          10.200	          29.072
           1.000	           1.000	         -19.001	          -0.001	         -11.501	          10.300	          40.276	          40.033	          -0.075	       65160.236	          56.787	          56.787	             NaN	              R+	          19.001	         -11.501	          10.300	          29.100
           1.000	           1.000	         -19.001	          -0.001	         -11.501	          10.400	          39.908	          40.445	          -0.096	       65155.684	          56.820	          56.820	             NaN	              R+	          19.001	         -11.501	          10.400	          29.102
           1.000	           1.000	         -19.001	          -0.001	         -11.501	          10.500	          39.524	          40.843	          -0.156	       65151.133	          56.836	          56.836	             NaN	              R+	          19.001	         -11.501	          10.500	          29.068
           1.000	           1.000	         -19.001	          -0.001	         -11.501	          10.600	          39.187	          41.221	          -0.115	       65146.582	          56.876	          56.876	             NaN	              R+	          19.001	         -11.501	          10.600	          29.066
           1.000	           1.000	         -19.001	          -0.001	         -11.501	          10.700	          38.861	          41.643	          -0.111	       65142.031	          56.958	          56.958	             NaN	              R+	          19.001	         -11.501	          10.700	          29.089
           1.000	           1.000	         -19.001	          -0.001	         -11.501	          10.800	          38.535	          42.074	          -0.132	       65137.480	          57.054	          57.054	             NaN	              R+	          19.001	         -11.501	          10.800	          29.112
           1.000	           1.000	         -19.001	          -0.001	         -11.501	          10.900	          38.178	          42.400	          -0.186	       65132.929	          57.056	          57.056	             NaN	              R+	          19.001	         -11.501	          10.900	          29.113
           1.000	           1.000	         -19.001	          -0.001	         -11.501	          11.000	          37.825	          42.775	          -0.210	       65128.378	          57.100	          57.100	             NaN	              R+	          19.001	         -11.501	          11.000	          29.104
           1.000	           1.000	         -19.001	          -0.001	         -11.501	          11.100	          37.474	          43.186	          -0.211	       65123.827	          57.177	          57.178	             NaN	              R+	          19.001	         -11.501	          11.100	          29.070
           1.000	           1.000	         -19.001	          -0.001	         -11.501	          11.200	          37.101	          43.628	          -0.184	       65119.276	          57.271	          57.271	             NaN	              R+	          19.001	         -11.501	          11.200	          29.017
           1.000	           1.000	         -19.001	          -0.001	         -11.501	          11.300	          36.678	          44.021	          -0.143	       65114.724	          57.299	          57.299	             NaN	              R+	          19.001	         -11.501	          11.300	          29.102
           1.000	           1.000	         -19.001	          -0.001	         -11.501	          11.400	          36.203	          44.364	          -0.088	       65110.173	          57.261	          57.261	             NaN	              R+	          19.001	         -11.501	          11.400	          29.225
           1.000	           1.000	         -19.001	          -0.001	         -11.501	          11.500	          35.801	          44.759	          -0.069	       65105.622	          57.316	          57.316	             NaN	              R+	          19.001	         -11.501	          11.500	          29.115
           1.000	           1.000	         -19.001	          -0.001	         -11.501	          11.600	          35.407	          45.136	          -0.098	       65101.071	          57.367	          57.367	             NaN	              R+	          19.001	         -11.501	          11.600	          29.016
           1.000	           1.000	         -19.001	          -0.001	         -11.501	          11.700	          35.022	          45.485	          -0.191	       65096.520	          57.406	          57.406	             NaN	              R+	          19.001	         -11.501	          11.700	          29.065
           1.000	           1.000	         -19.001	          -0.001	         -11.501	          11.800	          34.601	          45.915	          -0.156	       65091.969	          57.493	          57.493	             NaN	              R+	          19.001	         -11.501	          11.800	          29.108
           1.000	           1.000	         -19.001	          -0.001	         -11.501	          11.900	          34.204	          46.302	          -0.142	       65087.418	          57.566	          57.566	             NaN	              R+	          19.001	         -11.501	          11.900	          29.104
           1.000	           1.000	         -19.001	          -0.001	         -11.501	          12.000	          33.863	          46.588	          -0.196	       65082.867	          57.595	          57.595	             NaN	              R+	          19.001	         -11.501	          12.000	          29.076
           1.000	           1.000	         -19.001	          -0.001	         -11.501	          12.100	          33.434	          46.924	          -0.206	       65078.316	          57.617	          57.617	             NaN	              R+	          19.001	         -11.501	          12.100	          29.082
           1.000	           1.000	         -19.001	          -0.001	         -11.501	          12.200	          32.947	          47.294	          -0.190	       65073.764	          57.639	          57.639	             NaN	              R+	          19.001	         -11.501	          12.200	          29.112
           1.000	           1.000	         -19.001	          -0.001	         -11.501	          12.300	          32.511	          47.650	          -0.245	       65069.213	          57.684	          57.685	             NaN	              R+	          19.001	         -11.501	          12.300	          29.117
           1.000	           1.000	         -19.001	          -0.001	         -11.501	          12.400	          32.060	          47.993	          -0.268	       65064.662	          57.716	          57.717	             NaN	              R+	          19.001	         -11.501	          12.400	          29.107
           1.000	           1.000	         -19.001	          -0.001	         -11.501	          12.500	          31.574	          48.305	          -0.211	       65060.111	          57.708	          57.709	             NaN	              R+	          19.001	         -11.501	          12.500	          29.106
           1.000	           1.000	         -19.001	          -0.001	         -11.501	          12.600	          31.144	          48.625	          -0.205	       65055.560	          57.744	          57.744	             NaN	              R+	          19.001	         -11.501	          12.600	          29.135
           1.000	           1.000	         -19.001	          -0.001	         -11.501	          12.700	          30.734	          48.948	          -0.216	       65051.009	          57.797	          57.797	             NaN	              R+	          19.001	         -11.501	          12.700	          29.149
           1.000	           1.000	         -19.001	          -0.001	         -11.501	          12.800	          30.321	          49.305	          -0.288	       65046.458	          57.882	          57.883	             NaN	              R+	          19.001	         -11.501	          12.800	          29.102
           1.000	           1.000	         -19.001	          -0.001	         -11.501	          12.900	          29.870	          49.660	          -0.338	       65041.907	          57.951	          57.952	             NaN	              R+	          19.001	         -11.501	          12.900	          29.072
           1.000	           1.000	         -19.001	          -0.001	         -11.501	          13.000	          29.297	          50.012	          -0.315	       65037.356	          57.961	          57.962	             NaN	              R+	          19.001	         -11.501	          13.000	          29.102
           1.000	           1.000	         -19.001	          -0.001	         -11.501	          13.100	          28.785	          50.325	          -0.319	       65032.804	          57.976	          57.977	             NaN	              R+	          19.001	         -11.501	          13.100	          29.114
           1.000	           1.000	         -19.001	          -0.001	         -11.501	          13.200	          28.300	          50.622	          -0.335	       65028.253	          57.996	          57.997	             NaN	              R+	          19.001	         -11.501	          13.200	          29.110
