Measurement mode: Multipole mode
Scanning path: 
Sr+360
****************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************
File name: IPM_1i2_dessus_r12
Date: 12.07.2018
Time: 16:45
Sample: 5mm
Gaussmeter: MMS-1A-RS
Hall probe: SENIS AG
Air gap: 5mm
Scanning resolution [µm]: 1000
Resolution rotation [°]:  0.1
Custom space line for Area scan: off
Probe offset X: -0.235mT;   Probe offset Y: -0.33mT;   Probe offset Z: -0.193mT;
Position offset X: 0mm;   Position offset Y: 0mm;   Position offset Z: 0mm;
Start position X=-11.999    Start position Y=-0.001    Start position Z=5    Start position R=67.808
System serial number:MMS-1A-RS
Probe serial number: F3A-03K02D-S.2T/01T/25KJ  238-17, Selected measurement range: 200 mT
Calibration date:
Coordinate system: Rot table
Probe angle position: 0 degrees
Filter is turned ON          Lower Cut Off: 2500
Linear speed: 13 mm/s          Rotation speed: 120 deg/s
Graph view for Diameter and Multipole mode for full rotation: Default
****************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************


           Slice	            Line	          X [mm]	          Y [mm]	          Z [mm]	  Rotation [deg]	         Bx [mT]	         By [mT]	         Bz [mT]	Rot. Enc [steps]	        Bxy [mT]	       Btot [mT]	Angle error [deg]	       Direction	         R [mm] 	          Z [mm]	     Theta [deg]	Probe temp [°C] 
           1.000	           1.000	         -11.999	          -0.001	           5.000	           6.100	         -10.337	           8.936	         -20.741	      -85282.635	          13.664	          24.837	             NaN	              R+	          11.999	           5.000	           6.100	          28.150
           1.000	           1.000	         -11.999	          -0.001	           5.000	           6.200	         -10.270	           9.074	         -20.637	      -85287.186	          13.704	          24.773	             NaN	              R+	          11.999	           5.000	           6.200	          28.058
           1.000	           1.000	         -11.999	          -0.001	           5.000	           6.300	         -10.266	           9.180	         -20.595	      -85291.738	          13.772	          24.775	             NaN	              R+	          11.999	           5.000	           6.300	          28.088
           1.000	           1.000	         -11.999	          -0.001	           5.000	           6.400	         -10.194	           9.318	         -20.472	      -85296.289	          13.811	          24.696	             NaN	              R+	          11.999	           5.000	           6.400	          28.121
           1.000	           1.000	         -11.999	          -0.001	           5.000	           6.500	         -10.166	           9.488	         -20.414	      -85300.840	          13.906	          24.700	             NaN	              R+	          11.999	           5.000	           6.500	          28.129
           1.000	           1.000	         -11.999	          -0.001	           5.000	           6.600	         -10.141	           9.689	         -20.359	      -85305.392	          14.025	          24.722	             NaN	              R+	          11.999	           5.000	           6.600	          28.065
           1.000	           1.000	         -11.999	          -0.001	           5.000	           6.700	         -10.183	           9.794	         -20.237	      -85309.943	          14.128	          24.681	             NaN	              R+	          11.999	           5.000	           6.700	          28.042
           1.000	           1.000	         -11.999	          -0.001	           5.000	           6.800	         -10.184	           9.905	         -20.114	      -85314.494	          14.207	          24.626	             NaN	              R+	          11.999	           5.000	           6.800	          28.109
           1.000	           1.000	         -11.999	          -0.001	           5.000	           6.900	         -10.066	          10.116	         -20.053	      -85319.046	          14.270	          24.612	             NaN	              R+	          11.999	           5.000	           6.900	          28.159
           1.000	           1.000	         -11.999	          -0.001	           5.000	           7.000	         -10.084	          10.196	         -19.940	      -85323.597	          14.340	          24.561	             NaN	              R+	          11.999	           5.000	           7.000	          28.122
           1.000	           1.000	         -11.999	          -0.001	           5.000	           7.100	          -9.980	          10.393	         -19.884	      -85328.149	          14.409	          24.556	             NaN	              R+	          11.999	           5.000	           7.100	          28.119
           1.000	           1.000	         -11.999	          -0.001	           5.000	           7.200	          -9.947	          10.523	         -19.781	      -85332.700	          14.481	          24.515	             NaN	              R+	          11.999	           5.000	           7.200	          28.106
           1.000	           1.000	         -11.999	          -0.001	           5.000	           7.300	          -9.953	          10.613	         -19.672	      -85337.251	          14.550	          24.468	             NaN	              R+	          11.999	           5.000	           7.300	          28.074
           1.000	           1.000	         -11.999	          -0.001	           5.000	           7.400	          -9.909	          10.740	         -19.651	      -85341.803	          14.613	          24.489	             NaN	              R+	          11.999	           5.000	           7.400	          28.079
           1.000	           1.000	         -11.999	          -0.001	           5.000	           7.500	          -9.926	          10.946	         -19.460	      -85346.354	          14.776	          24.434	             NaN	              R+	          11.999	           5.000	           7.500	          28.123
           1.000	           1.000	         -11.999	          -0.001	           5.000	           7.600	          -9.978	          11.119	         -19.361	      -85350.906	          14.940	          24.455	             NaN	              R+	          11.999	           5.000	           7.600	          28.069
           1.000	           1.000	         -11.999	          -0.001	           5.000	           7.700	          -9.955	          11.267	         -19.285	      -85355.457	          15.034	          24.453	             NaN	              R+	          11.999	           5.000	           7.700	          28.065
           1.000	           1.000	         -11.999	          -0.001	           5.000	           7.800	          -9.871	          11.425	         -19.175	      -85360.008	          15.098	          24.406	             NaN	              R+	          11.999	           5.000	           7.800	          28.120
           1.000	           1.000	         -11.999	          -0.001	           5.000	           7.900	          -9.869	          11.629	         -19.054	      -85364.560	          15.252	          24.406	             NaN	              R+	          11.999	           5.000	           7.900	          28.082
           1.000	           1.000	         -11.999	          -0.001	           5.000	           8.000	          -9.773	          11.683	         -18.967	      -85369.111	          15.232	          24.326	             NaN	              R+	          11.999	           5.000	           8.000	          28.125
           1.000	           1.000	         -11.999	          -0.001	           5.000	           8.100	          -9.770	          11.817	         -18.850	      -85373.663	          15.333	          24.298	             NaN	              R+	          11.999	           5.000	           8.100	          28.189
           1.000	           1.000	         -11.999	          -0.001	           5.000	           8.200	          -9.806	          11.993	         -18.729	      -85378.214	          15.491	          24.306	             NaN	              R+	          11.999	           5.000	           8.200	          28.188
           1.000	           1.000	         -11.999	          -0.001	           5.000	           8.300	          -9.736	          12.091	         -18.672	      -85382.765	          15.523	          24.282	             NaN	              R+	          11.999	           5.000	           8.300	          28.134
           1.000	           1.000	         -11.999	          -0.001	           5.000	           8.400	          -9.690	          12.250	         -18.534	      -85387.317	          15.619	          24.237	             NaN	              R+	          11.999	           5.000	           8.400	          28.102
           1.000	           1.000	         -11.999	          -0.001	           5.000	           8.500	          -9.655	          12.391	         -18.410	      -85391.868	          15.708	          24.201	             NaN	              R+	          11.999	           5.000	           8.500	          28.149
           1.000	           1.000	         -11.999	          -0.001	           5.000	           8.600	          -9.620	          12.482	         -18.346	      -85396.419	          15.759	          24.185	             NaN	              R+	          11.999	           5.000	           8.600	          28.193
           1.000	           1.000	         -11.999	          -0.001	           5.000	           8.700	          -9.559	          12.690	         -18.199	      -85400.971	          15.888	          24.158	             NaN	              R+	          11.999	           5.000	           8.700	          28.124
           1.000	           1.000	         -11.999	          -0.001	           5.000	           8.800	          -9.543	          12.797	         -18.074	      -85405.522	          15.964	          24.115	             NaN	              R+	          11.999	           5.000	           8.800	          28.171
           1.000	           1.000	         -11.999	          -0.001	           5.000	           8.900	          -9.530	          12.906	         -17.956	      -85410.074	          16.043	          24.079	             NaN	              R+	          11.999	           5.000	           8.900	          28.166
           1.000	           1.000	         -11.999	          -0.001	           5.000	           9.000	          -9.498	          13.047	         -17.836	      -85414.625	          16.138	          24.053	             NaN	              R+	          11.999	           5.000	           9.000	          28.078
           1.000	           1.000	         -11.999	          -0.001	           5.000	           9.100	          -9.434	          13.141	         -17.722	      -85419.176	          16.177	          23.995	             NaN	              R+	          11.999	           5.000	           9.100	          28.135
           1.000	           1.000	         -11.999	          -0.001	           5.000	           9.200	          -9.378	          13.260	         -17.613	      -85423.728	          16.241	          23.959	             NaN	              R+	          11.999	           5.000	           9.200	          28.150
           1.000	           1.000	         -11.999	          -0.001	           5.000	           9.300	          -9.362	          13.407	         -17.492	      -85428.279	          16.352	          23.945	             NaN	              R+	          11.999	           5.000	           9.300	          28.115
           1.000	           1.000	         -11.999	          -0.001	           5.000	           9.400	          -9.437	          13.580	         -17.327	      -85432.831	          16.537	          23.952	             NaN	              R+	          11.999	           5.000	           9.400	          28.120
           1.000	           1.000	         -11.999	          -0.001	           5.000	           9.500	          -9.362	          13.665	         -17.242	      -85437.382	          16.564	          23.910	             NaN	              R+	          11.999	           5.000	           9.500	          28.091
           1.000	           1.000	         -11.999	          -0.001	           5.000	           9.600	          -9.317	          13.788	         -17.138	      -85441.933	          16.641	          23.888	             NaN	              R+	          11.999	           5.000	           9.600	          28.089
           1.000	           1.000	         -11.999	          -0.001	           5.000	           9.700	          -9.320	          13.959	         -17.004	      -85446.485	          16.785	          23.892	             NaN	              R+	          11.999	           5.000	           9.700	          28.121
           1.000	           1.000	         -11.999	          -0.001	           5.000	           9.800	          -9.291	          14.045	         -16.873	      -85451.036	          16.840	          23.838	             NaN	              R+	          11.999	           5.000	           9.800	          28.118
           1.000	           1.000	         -11.999	          -0.001	           5.000	           9.900	          -9.228	          14.135	         -16.710	      -85455.587	          16.881	          23.752	             NaN	              R+	          11.999	           5.000	           9.900	          28.135
           1.000	           1.000	         -11.999	          -0.001	           5.000	          10.000	          -9.142	          14.229	         -16.524	      -85460.139	          16.913	          23.646	             NaN	              R+	          11.999	           5.000	          10.000	          28.157
           1.000	           1.000	         -11.999	          -0.001	           5.000	          10.100	          -9.125	          14.377	         -16.464	      -85464.690	          17.029	          23.686	             NaN	              R+	          11.999	           5.000	          10.100	          28.126
           1.000	           1.000	         -11.999	          -0.001	           5.000	          10.200	          -9.085	          14.461	         -16.351	      -85469.242	          17.078	          23.644	             NaN	              R+	          11.999	           5.000	          10.200	          28.128
           1.000	           1.000	         -11.999	          -0.001	           5.000	          10.300	          -9.041	          14.540	         -16.211	      -85473.793	          17.122	          23.579	             NaN	              R+	          11.999	           5.000	          10.300	          28.162
           1.000	           1.000	         -11.999	          -0.001	           5.000	          10.400	          -9.023	          14.728	         -16.042	      -85478.344	          17.272	          23.573	             NaN	              R+	          11.999	           5.000	          10.400	          28.169
           1.000	           1.000	         -11.999	          -0.001	           5.000	          10.500	          -9.002	          14.830	         -15.908	      -85482.896	          17.348	          23.537	             NaN	              R+	          11.999	           5.000	          10.500	          28.122
           1.000	           1.000	         -11.999	          -0.001	           5.000	          10.600	          -8.975	          14.891	         -15.786	      -85487.447	          17.386	          23.484	             NaN	              R+	          11.999	           5.000	          10.600	          28.080
           1.000	           1.000	         -11.999	          -0.001	           5.000	          10.700	          -8.920	          15.053	         -15.594	      -85491.999	          17.497	          23.438	             NaN	              R+	          11.999	           5.000	          10.700	          28.106
           1.000	           1.000	         -11.999	          -0.001	           5.000	          10.800	          -8.888	          15.202	         -15.482	      -85496.550	          17.610	          23.448	             NaN	              R+	          11.999	           5.000	          10.800	          28.124
           1.000	           1.000	         -11.999	          -0.001	           5.000	          10.900	          -8.874	          15.342	         -15.435	      -85501.101	          17.723	          23.502	             NaN	              R+	          11.999	           5.000	          10.900	          28.118
           1.000	           1.000	         -11.999	          -0.001	           5.000	          11.000	          -8.846	          15.398	         -15.277	      -85505.653	          17.758	          23.425	             NaN	              R+	          11.999	           5.000	          11.000	          28.138
           1.000	           1.000	         -11.999	          -0.001	           5.000	          11.100	          -8.820	          15.457	         -15.103	      -85510.204	          17.796	          23.341	             NaN	              R+	          11.999	           5.000	          11.100	          28.161
           1.000	           1.000	         -11.999	          -0.001	           5.000	          11.200	          -8.809	          15.586	         -14.969	      -85514.756	          17.904	          23.337	             NaN	              R+	          11.999	           5.000	          11.200	          28.160
           1.000	           1.000	         -11.999	          -0.001	           5.000	          11.300	          -8.735	          15.726	         -14.815	      -85519.307	          17.989	          23.304	             NaN	              R+	          11.999	           5.000	          11.300	          28.148
           1.000	           1.000	         -11.999	          -0.001	           5.000	          11.400	          -8.641	          15.856	         -14.656	      -85523.858	          18.057	          23.256	             NaN	              R+	          11.999	           5.000	          11.400	          28.108
           1.000	           1.000	         -11.999	          -0.001	           5.000	          11.500	          -8.569	          15.928	         -14.505	      -85528.410	          18.087	          23.184	             NaN	              R+	          11.999	           5.000	          11.500	          28.048
           1.000	           1.000	         -11.999	          -0.001	           5.000	          11.600	          -8.528	          16.023	         -14.377	      -85532.961	          18.151	          23.155	             NaN	              R+	          11.999	           5.000	          11.600	          28.073
           1.000	           1.000	         -11.999	          -0.001	           5.000	          11.700	          -8.504	          16.132	         -14.262	      -85537.512	          18.236	          23.151	             NaN	              R+	          11.999	           5.000	          11.700	          28.151
           1.000	           1.000	         -11.999	          -0.001	           5.000	          11.800	          -8.465	          16.239	         -14.095	      -85542.064	          18.313	          23.109	             NaN	              R+	          11.999	           5.000	          11.800	          28.169
           1.000	           1.000	         -11.999	          -0.001	           5.000	          11.900	          -8.420	          16.339	         -13.916	      -85546.615	          18.381	          23.055	             NaN	              R+	          11.999	           5.000	          11.900	          28.152
           1.000	           1.000	         -11.999	          -0.001	           5.000	          12.000	          -8.369	          16.427	         -13.729	      -85551.167	          18.436	          22.986	             NaN	              R+	          11.999	           5.000	          12.000	          28.153
           1.000	           1.000	         -11.999	          -0.001	           5.000	          12.100	          -8.334	          16.558	         -13.579	      -85555.718	          18.537	          22.979	             NaN	              R+	          11.999	           5.000	          12.100	          28.187
           1.000	           1.000	         -11.999	          -0.001	           5.000	          12.200	          -8.314	          16.668	         -13.436	      -85560.269	          18.626	          22.967	             NaN	              R+	          11.999	           5.000	          12.200	          28.186
           1.000	           1.000	         -11.999	          -0.001	           5.000	          12.300	          -8.323	          16.690	         -13.291	      -85564.821	          18.650	          22.901	             NaN	              R+	          11.999	           5.000	          12.300	          28.128
           1.000	           1.000	         -11.999	          -0.001	           5.000	          12.400	          -8.284	          16.778	         -13.126	      -85569.372	          18.712	          22.856	             NaN	              R+	          11.999	           5.000	          12.400	          28.129
           1.000	           1.000	         -11.999	          -0.001	           5.000	          12.500	          -8.226	          16.891	         -12.953	      -85573.924	          18.788	          22.820	             NaN	              R+	          11.999	           5.000	          12.500	          28.157
           1.000	           1.000	         -11.999	          -0.001	           5.000	          12.600	          -8.153	          16.996	         -12.885	      -85578.475	          18.850	          22.833	             NaN	              R+	          11.999	           5.000	          12.600	          28.132
           1.000	           1.000	         -11.999	          -0.001	           5.000	          12.700	          -8.089	          17.075	         -12.742	      -85583.026	          18.894	          22.789	             NaN	              R+	          11.999	           5.000	          12.700	          28.124
           1.000	           1.000	         -11.999	          -0.001	           5.000	          12.800	          -8.037	          17.121	         -12.499	      -85587.578	          18.913	          22.670	             NaN	              R+	          11.999	           5.000	          12.800	          28.155
           1.000	           1.000	         -11.999	          -0.001	           5.000	          12.900	          -7.987	          17.207	         -12.376	      -85592.129	          18.971	          22.651	             NaN	              R+	          11.999	           5.000	          12.900	          28.163
           1.000	           1.000	         -11.999	          -0.001	           5.000	          13.000	          -7.938	          17.300	         -12.254	      -85596.681	          19.034	          22.637	             NaN	              R+	          11.999	           5.000	          13.000	          28.157
           1.000	           1.000	         -11.999	          -0.001	           5.000	          13.100	          -7.889	          17.395	         -12.055	      -85601.232	          19.100	          22.586	             NaN	              R+	          11.999	           5.000	          13.100	          28.159
