Measurement mode: Multipole mode
Scanning path: 
Sr+360
****************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************
File name: IPM_evide_center
Date: 12.07.2018
Time: 16:29
Sample: 1mm
Gaussmeter: MMS-1A-RS
Hall probe: SENIS AG
Air gap: 1mm
Scanning resolution [µm]: 1000
Resolution rotation [°]:  0.1
Custom space line for Area scan: off
Probe offset X: -0.235mT;   Probe offset Y: -0.33mT;   Probe offset Z: -0.193mT;
Position offset X: 0mm;   Position offset Y: 0mm;   Position offset Z: 0mm;
Start position X=-17.003    Start position Y=-0.001    Start position Z=-11.501    Start position R=357.957
System serial number:MMS-1A-RS
Probe serial number: F3A-03K02D-S.2T/01T/25KJ  238-17, Selected measurement range: 200 mT
Calibration date:
Coordinate system: Rot table
Probe angle position: 0 degrees
Filter is turned ON          Lower Cut Off: 2500
Linear speed: 13 mm/s          Rotation speed: 120 deg/s
Graph view for Diameter and Multipole mode for full rotation: Default
****************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************


           Slice	            Line	          X [mm]	          Y [mm]	          Z [mm]	  Rotation [deg]	         Bx [mT]	         By [mT]	         Bz [mT]	Rot. Enc [steps]	        Bxy [mT]	       Btot [mT]	Angle error [deg]	       Direction	         R [mm] 	          Z [mm]	     Theta [deg]	Probe temp [°C] 
           1.000	           1.000	         -17.003	          -0.001	         -11.501	           4.600	          91.818	          17.518	           1.027	       81803.649	          93.475	          93.480	             NaN	              R+	          17.003	         -11.501	           4.600	          27.657
           1.000	           1.000	         -17.003	          -0.001	         -11.501	           4.700	          92.003	          18.132	           0.988	       81799.098	          93.773	          93.778	             NaN	              R+	          17.003	         -11.501	           4.700	          27.697
           1.000	           1.000	         -17.003	          -0.001	         -11.501	           4.800	          92.195	          18.607	           1.017	       81794.547	          94.054	          94.059	             NaN	              R+	          17.003	         -11.501	           4.800	          27.813
           1.000	           1.000	         -17.003	          -0.001	         -11.501	           4.900	          92.423	          19.208	           1.032	       81789.996	          94.398	          94.404	             NaN	              R+	          17.003	         -11.501	           4.900	          27.724
           1.000	           1.000	         -17.003	          -0.001	         -11.501	           5.000	          92.650	          19.780	           0.961	       81785.444	          94.738	          94.743	             NaN	              R+	          17.003	         -11.501	           5.000	          27.686
           1.000	           1.000	         -17.003	          -0.001	         -11.501	           5.100	          92.878	          20.500	           0.998	       81780.893	          95.113	          95.118	             NaN	              R+	          17.003	         -11.501	           5.100	          27.732
           1.000	           1.000	         -17.003	          -0.001	         -11.501	           5.200	          93.166	          21.064	           0.979	       81776.342	          95.517	          95.522	             NaN	              R+	          17.003	         -11.501	           5.200	          27.739
           1.000	           1.000	         -17.003	          -0.001	         -11.501	           5.300	          93.361	          21.734	           0.942	       81771.791	          95.858	          95.862	             NaN	              R+	          17.003	         -11.501	           5.300	          27.743
           1.000	           1.000	         -17.003	          -0.001	         -11.501	           5.400	          93.533	          22.346	           0.975	       81767.240	          96.166	          96.171	             NaN	              R+	          17.003	         -11.501	           5.400	          27.710
           1.000	           1.000	         -17.003	          -0.001	         -11.501	           5.500	          93.757	          22.935	           1.006	       81762.689	          96.522	          96.527	             NaN	              R+	          17.003	         -11.501	           5.500	          27.719
           1.000	           1.000	         -17.003	          -0.001	         -11.501	           5.600	          94.058	          23.649	           0.941	       81758.138	          96.986	          96.990	             NaN	              R+	          17.003	         -11.501	           5.600	          27.773
           1.000	           1.000	         -17.003	          -0.001	         -11.501	           5.700	          94.282	          24.307	           0.941	       81753.587	          97.364	          97.369	             NaN	              R+	          17.003	         -11.501	           5.700	          27.694
           1.000	           1.000	         -17.003	          -0.001	         -11.501	           5.800	          94.472	          25.052	           0.945	       81749.036	          97.737	          97.742	             NaN	              R+	          17.003	         -11.501	           5.800	          27.700
           1.000	           1.000	         -17.003	          -0.001	         -11.501	           5.900	          94.731	          25.650	           0.901	       81744.484	          98.142	          98.146	             NaN	              R+	          17.003	         -11.501	           5.900	          27.772
           1.000	           1.000	         -17.003	          -0.001	         -11.501	           6.000	          94.933	          26.360	           0.943	       81739.933	          98.525	          98.529	             NaN	              R+	          17.003	         -11.501	           6.000	          27.732
           1.000	           1.000	         -17.003	          -0.001	         -11.501	           6.100	          95.208	          27.157	           0.940	       81735.382	          99.006	          99.010	             NaN	              R+	          17.003	         -11.501	           6.100	          27.691
           1.000	           1.000	         -17.003	          -0.001	         -11.501	           6.200	          95.514	          27.909	           0.907	       81730.831	          99.508	          99.512	             NaN	              R+	          17.003	         -11.501	           6.200	          27.703
           1.000	           1.000	         -17.003	          -0.001	         -11.501	           6.300	          95.732	          28.704	           0.924	       81726.280	          99.942	          99.947	             NaN	              R+	          17.003	         -11.501	           6.300	          27.699
           1.000	           1.000	         -17.003	          -0.001	         -11.501	           6.400	          95.934	          29.593	           0.949	       81721.729	         100.394	         100.399	             NaN	              R+	          17.003	         -11.501	           6.400	          27.700
           1.000	           1.000	         -17.003	          -0.001	         -11.501	           6.500	          96.258	          30.215	           0.951	       81717.178	         100.889	         100.894	             NaN	              R+	          17.003	         -11.501	           6.500	          27.700
           1.000	           1.000	         -17.003	          -0.001	         -11.501	           6.600	          96.435	          31.076	           0.918	       81712.627	         101.318	         101.322	             NaN	              R+	          17.003	         -11.501	           6.600	          27.700
           1.000	           1.000	         -17.003	          -0.001	         -11.501	           6.700	          96.643	          31.918	           0.905	       81708.076	         101.778	         101.782	             NaN	              R+	          17.003	         -11.501	           6.700	          27.701
           1.000	           1.000	         -17.003	          -0.001	         -11.501	           6.800	          96.906	          32.791	           0.904	       81703.524	         102.303	         102.307	             NaN	              R+	          17.003	         -11.501	           6.800	          27.697
           1.000	           1.000	         -17.003	          -0.001	         -11.501	           6.900	          97.135	          33.706	           0.900	       81698.973	         102.817	         102.821	             NaN	              R+	          17.003	         -11.501	           6.900	          27.711
           1.000	           1.000	         -17.003	          -0.001	         -11.501	           7.000	          97.306	          34.628	           0.883	       81694.422	         103.284	         103.287	             NaN	              R+	          17.003	         -11.501	           7.000	          27.740
           1.000	           1.000	         -17.003	          -0.001	         -11.501	           7.100	          97.683	          35.517	           0.854	       81689.871	         103.940	         103.943	             NaN	              R+	          17.003	         -11.501	           7.100	          27.738
           1.000	           1.000	         -17.003	          -0.001	         -11.501	           7.200	          97.848	          36.538	           0.857	       81685.320	         104.447	         104.451	             NaN	              R+	          17.003	         -11.501	           7.200	          27.704
           1.000	           1.000	         -17.003	          -0.001	         -11.501	           7.300	          97.958	          37.464	           0.885	       81680.769	         104.878	         104.882	             NaN	              R+	          17.003	         -11.501	           7.300	          27.655
           1.000	           1.000	         -17.003	          -0.001	         -11.501	           7.400	          98.143	          38.390	           0.860	       81676.218	         105.384	         105.387	             NaN	              R+	          17.003	         -11.501	           7.400	          27.721
           1.000	           1.000	         -17.003	          -0.001	         -11.501	           7.500	          98.348	          39.343	           0.812	       81671.667	         105.925	         105.928	             NaN	              R+	          17.003	         -11.501	           7.500	          27.769
           1.000	           1.000	         -17.003	          -0.001	         -11.501	           7.600	          98.482	          40.352	           0.790	       81667.116	         106.428	         106.431	             NaN	              R+	          17.003	         -11.501	           7.600	          27.665
           1.000	           1.000	         -17.003	          -0.001	         -11.501	           7.700	          98.653	          41.366	           0.825	       81662.564	         106.974	         106.977	             NaN	              R+	          17.003	         -11.501	           7.700	          27.615
           1.000	           1.000	         -17.003	          -0.001	         -11.501	           7.800	          98.824	          42.547	           0.826	       81658.013	         107.593	         107.597	             NaN	              R+	          17.003	         -11.501	           7.800	          27.671
           1.000	           1.000	         -17.003	          -0.001	         -11.501	           7.900	          99.002	          43.685	           0.771	       81653.462	         108.211	         108.214	             NaN	              R+	          17.003	         -11.501	           7.900	          27.709
           1.000	           1.000	         -17.003	          -0.001	         -11.501	           8.000	          99.156	          44.740	           0.717	       81648.911	         108.782	         108.785	             NaN	              R+	          17.003	         -11.501	           8.000	          27.700
           1.000	           1.000	         -17.003	          -0.001	         -11.501	           8.100	          99.214	          45.864	           0.763	       81644.360	         109.302	         109.304	             NaN	              R+	          17.003	         -11.501	           8.100	          27.701
           1.000	           1.000	         -17.003	          -0.001	         -11.501	           8.200	          99.365	          47.027	           0.773	       81639.809	         109.932	         109.935	             NaN	              R+	          17.003	         -11.501	           8.200	          27.669
           1.000	           1.000	         -17.003	          -0.001	         -11.501	           8.300	          99.413	          48.200	           0.769	       81635.258	         110.482	         110.485	             NaN	              R+	          17.003	         -11.501	           8.300	          27.674
