Measurement mode: Multipole mode
Scanning path: 
Sr+360
****************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************
File name: IPM_1i2_centre
Date: 12.07.2018
Time: 16:41
Sample: 1mm
Gaussmeter: MMS-1A-RS
Hall probe: SENIS AG
Air gap: 1mm
Scanning resolution [µm]: 1000
Resolution rotation [°]:  0.1
Custom space line for Area scan: off
Probe offset X: -0.235mT;   Probe offset Y: -0.33mT;   Probe offset Z: -0.193mT;
Position offset X: 0mm;   Position offset Y: 0mm;   Position offset Z: 0mm;
Start position X=-17.003    Start position Y=-0.001    Start position Z=-11.5    Start position R=67.786
System serial number:MMS-1A-RS
Probe serial number: F3A-03K02D-S.2T/01T/25KJ  238-17, Selected measurement range: 200 mT
Calibration date:
Coordinate system: Rot table
Probe angle position: 0 degrees
Filter is turned ON          Lower Cut Off: 2500
Linear speed: 13 mm/s          Rotation speed: 120 deg/s
Graph view for Diameter and Multipole mode for full rotation: Default
****************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************


           Slice	            Line	          X [mm]	          Y [mm]	          Z [mm]	  Rotation [deg]	         Bx [mT]	         By [mT]	         Bz [mT]	Rot. Enc [steps]	        Bxy [mT]	       Btot [mT]	Angle error [deg]	       Direction	         R [mm] 	          Z [mm]	     Theta [deg]	Probe temp [°C] 
           1.000	           1.000	         -17.003	          -0.001	         -11.500	           7.000	          88.736	          29.998	           0.317	       12940.219	          93.669	          93.670	             NaN	              R+	          17.003	         -11.500	           7.000	          27.867
           1.000	           1.000	         -17.003	          -0.001	         -11.500	           7.100	          88.911	          30.737	           0.331	       12935.680	          94.074	          94.075	             NaN	              R+	          17.003	         -11.500	           7.100	          27.851
           1.000	           1.000	         -17.003	          -0.001	         -11.500	           7.200	          89.187	          31.672	           0.333	       12931.140	          94.644	          94.645	             NaN	              R+	          17.003	         -11.500	           7.200	          27.811
           1.000	           1.000	         -17.003	          -0.001	         -11.500	           7.300	          89.293	          32.497	           0.289	       12926.600	          95.023	          95.024	             NaN	              R+	          17.003	         -11.500	           7.300	          27.939
           1.000	           1.000	         -17.003	          -0.001	         -11.500	           7.400	          89.456	          33.270	           0.270	       12922.061	          95.442	          95.443	             NaN	              R+	          17.003	         -11.500	           7.400	          27.917
           1.000	           1.000	         -17.003	          -0.001	         -11.500	           7.500	          89.647	          34.111	           0.267	       12917.521	          95.917	          95.918	             NaN	              R+	          17.003	         -11.500	           7.500	          27.867
           1.000	           1.000	         -17.003	          -0.001	         -11.500	           7.600	          89.785	          35.137	           0.269	       12912.981	          96.415	          96.416	             NaN	              R+	          17.003	         -11.500	           7.600	          27.918
           1.000	           1.000	         -17.003	          -0.001	         -11.500	           7.700	          89.869	          35.945	           0.300	       12908.441	          96.791	          96.791	             NaN	              R+	          17.003	         -11.500	           7.700	          27.782
           1.000	           1.000	         -17.003	          -0.001	         -11.500	           7.800	          90.024	          36.939	           0.308	       12903.902	          97.307	          97.308	             NaN	              R+	          17.003	         -11.500	           7.800	          27.856
           1.000	           1.000	         -17.003	          -0.001	         -11.500	           7.900	          90.143	          37.842	           0.285	       12899.362	          97.763	          97.764	             NaN	              R+	          17.003	         -11.500	           7.900	          27.855
           1.000	           1.000	         -17.003	          -0.001	         -11.500	           8.000	          90.256	          38.691	           0.269	       12894.822	          98.199	          98.199	             NaN	              R+	          17.003	         -11.500	           8.000	          27.775
           1.000	           1.000	         -17.003	          -0.001	         -11.500	           8.100	          90.464	          39.666	           0.339	       12890.282	          98.778	          98.779	             NaN	              R+	          17.003	         -11.500	           8.100	          27.848
           1.000	           1.000	         -17.003	          -0.001	         -11.500	           8.200	          90.531	          40.733	           0.327	       12885.743	          99.273	          99.273	             NaN	              R+	          17.003	         -11.500	           8.200	          27.858
           1.000	           1.000	         -17.003	          -0.001	         -11.500	           8.300	          90.595	          41.713	           0.274	       12881.203	          99.737	          99.737	             NaN	              R+	          17.003	         -11.500	           8.300	          27.858
           1.000	           1.000	         -17.003	          -0.001	         -11.500	           8.400	          90.668	          42.700	           0.224	       12876.663	         100.219	         100.219	             NaN	              R+	          17.003	         -11.500	           8.400	          27.837
           1.000	           1.000	         -17.003	          -0.001	         -11.500	           8.500	          90.744	          43.862	           0.241	       12872.124	         100.789	         100.789	             NaN	              R+	          17.003	         -11.500	           8.500	          27.777
           1.000	           1.000	         -17.003	          -0.001	         -11.500	           8.600	          90.752	          44.866	           0.296	       12867.584	         101.237	         101.237	             NaN	              R+	          17.003	         -11.500	           8.600	          27.807
           1.000	           1.000	         -17.003	          -0.001	         -11.500	           8.700	          90.782	          45.949	           0.310	       12863.044	         101.748	         101.749	             NaN	              R+	          17.003	         -11.500	           8.700	          27.794
           1.000	           1.000	         -17.003	          -0.001	         -11.500	           8.800	          90.780	          47.090	           0.273	       12858.504	         102.266	         102.267	             NaN	              R+	          17.003	         -11.500	           8.800	          27.788
           1.000	           1.000	         -17.003	          -0.001	         -11.500	           8.900	          90.683	          48.254	           0.178	       12853.965	         102.722	         102.722	             NaN	              R+	          17.003	         -11.500	           8.900	          27.853
           1.000	           1.000	         -17.003	          -0.001	         -11.500	           9.000	          90.645	          49.458	           0.211	       12849.425	         103.260	         103.260	             NaN	              R+	          17.003	         -11.500	           9.000	          27.856
           1.000	           1.000	         -17.003	          -0.001	         -11.500	           9.100	          90.553	          50.627	           0.211	       12844.885	         103.744	         103.744	             NaN	              R+	          17.003	         -11.500	           9.100	          27.856
           1.000	           1.000	         -17.003	          -0.001	         -11.500	           9.200	          90.439	          51.794	           0.206	       12840.346	         104.220	         104.220	             NaN	              R+	          17.003	         -11.500	           9.200	          27.848
           1.000	           1.000	         -17.003	          -0.001	         -11.500	           9.300	          90.342	          53.040	           0.257	       12835.806	         104.761	         104.762	             NaN	              R+	          17.003	         -11.500	           9.300	          27.814
           1.000	           1.000	         -17.003	          -0.001	         -11.500	           9.400	          90.193	          54.211	           0.241	       12831.266	         105.231	         105.231	             NaN	              R+	          17.003	         -11.500	           9.400	          27.855
           1.000	           1.000	         -17.003	          -0.001	         -11.500	           9.500	          90.010	          55.370	           0.214	       12826.726	         105.676	         105.677	             NaN	              R+	          17.003	         -11.500	           9.500	          27.892
           1.000	           1.000	         -17.003	          -0.001	         -11.500	           9.600	          89.769	          56.538	           0.193	       12822.187	         106.089	         106.089	             NaN	              R+	          17.003	         -11.500	           9.600	          27.860
           1.000	           1.000	         -17.003	          -0.001	         -11.500	           9.700	          89.546	          57.773	           0.194	       12817.647	         106.565	         106.565	             NaN	              R+	          17.003	         -11.500	           9.700	          27.848
           1.000	           1.000	         -17.003	          -0.001	         -11.500	           9.800	          89.287	          59.074	           0.198	       12813.107	         107.061	         107.061	             NaN	              R+	          17.003	         -11.500	           9.800	          27.852
           1.000	           1.000	         -17.003	          -0.001	         -11.500	           9.900	          88.886	          60.531	           0.186	       12808.567	         107.539	         107.540	             NaN	              R+	          17.003	         -11.500	           9.900	          27.851
           1.000	           1.000	         -17.003	          -0.001	         -11.500	          10.000	          88.557	          61.731	           0.204	       12804.028	         107.949	         107.950	             NaN	              R+	          17.003	         -11.500	          10.000	          27.885
           1.000	           1.000	         -17.003	          -0.001	         -11.500	          10.100	          88.199	          62.938	           0.222	       12799.488	         108.353	         108.353	             NaN	              R+	          17.003	         -11.500	          10.100	          27.876
           1.000	           1.000	         -17.003	          -0.001	         -11.500	          10.200	          87.778	          64.206	           0.234	       12794.948	         108.754	         108.754	             NaN	              R+	          17.003	         -11.500	          10.200	          27.818
           1.000	           1.000	         -17.003	          -0.001	         -11.500	          10.300	          87.348	          65.538	           0.235	       12790.409	         109.201	         109.201	             NaN	              R+	          17.003	         -11.500	          10.300	          27.838
           1.000	           1.000	         -17.003	          -0.001	         -11.500	          10.400	          86.915	          66.843	           0.208	       12785.869	         109.646	         109.646	             NaN	              R+	          17.003	         -11.500	          10.400	          27.841
           1.000	           1.000	         -17.003	          -0.001	         -11.500	          10.500	          86.481	          68.043	           0.119	       12781.329	         110.040	         110.040	             NaN	              R+	          17.003	         -11.500	          10.500	          27.801
           1.000	           1.000	         -17.003	          -0.001	         -11.500	          10.600	          85.925	          69.324	           0.119	       12776.789	         110.404	         110.404	             NaN	              R+	          17.003	         -11.500	          10.600	          27.932
           1.000	           1.000	         -17.003	          -0.001	         -11.500	          10.700	          85.325	          70.610	           0.141	       12772.250	         110.752	         110.752	             NaN	              R+	          17.003	         -11.500	          10.700	          27.986
           1.000	           1.000	         -17.003	          -0.001	         -11.500	          10.800	          84.711	          71.811	           0.131	       12767.710	         111.053	         111.053	             NaN	              R+	          17.003	         -11.500	          10.800	          27.780
           1.000	           1.000	         -17.003	          -0.001	         -11.500	          10.900	          83.989	          73.222	           0.103	       12763.170	         111.426	         111.426	             NaN	              R+	          17.003	         -11.500	          10.900	          27.771
           1.000	           1.000	         -17.003	          -0.001	         -11.500	          11.000	          83.213	          74.627	           0.070	       12758.631	         111.775	         111.775	             NaN	              R+	          17.003	         -11.500	          11.000	          27.874
           1.000	           1.000	         -17.003	          -0.001	         -11.500	          11.100	          82.435	          75.836	           0.044	       12754.091	         112.012	         112.012	             NaN	              R+	          17.003	         -11.500	          11.100	          27.859
           1.000	           1.000	         -17.003	          -0.001	         -11.500	          11.200	          81.734	          77.053	           0.046	       12749.551	         112.328	         112.328	             NaN	              R+	          17.003	         -11.500	          11.200	          27.842
           1.000	           1.000	         -17.003	          -0.001	         -11.500	          11.300	          81.004	          78.267	           0.060	       12745.011	         112.638	         112.638	             NaN	              R+	          17.003	         -11.500	          11.300	          27.861
           1.000	           1.000	         -17.003	          -0.001	         -11.500	          11.400	          80.156	          79.472	           0.087	       12740.472	         112.875	         112.875	             NaN	              R+	          17.003	         -11.500	          11.400	          27.889
           1.000	           1.000	         -17.003	          -0.001	         -11.500	          11.500	          79.274	          80.651	           0.100	       12735.932	         113.088	         113.088	             NaN	              R+	          17.003	         -11.500	          11.500	          27.877
           1.000	           1.000	         -17.003	          -0.001	         -11.500	          11.600	          78.375	          81.825	           0.097	       12731.392	         113.305	         113.305	             NaN	              R+	          17.003	         -11.500	          11.600	          27.848
           1.000	           1.000	         -17.003	          -0.001	         -11.500	          11.700	          77.452	          83.017	           0.043	       12726.853	         113.537	         113.537	             NaN	              R+	          17.003	         -11.500	          11.700	          27.846
           1.000	           1.000	         -17.003	          -0.001	         -11.500	          11.800	          76.581	          84.072	           0.007	       12722.313	         113.723	         113.723	             NaN	              R+	          17.003	         -11.500	          11.800	          27.872
           1.000	           1.000	         -17.003	          -0.001	         -11.500	          11.900	          75.738	          85.059	          -0.020	       12717.773	         113.891	         113.891	             NaN	              R+	          17.003	         -11.500	          11.900	          27.891
           1.000	           1.000	         -17.003	          -0.001	         -11.500	          12.000	          74.713	          86.107	           0.037	       12713.233	         114.002	         114.002	             NaN	              R+	          17.003	         -11.500	          12.000	          27.866
           1.000	           1.000	         -17.003	          -0.001	         -11.500	          12.100	          73.650	          87.145	           0.064	       12708.694	         114.099	         114.099	             NaN	              R+	          17.003	         -11.500	          12.100	          27.856
           1.000	           1.000	         -17.003	          -0.001	         -11.500	          12.200	          72.554	          88.156	           0.025	       12704.154	         114.173	         114.173	             NaN	              R+	          17.003	         -11.500	          12.200	          27.887
           1.000	           1.000	         -17.003	          -0.001	         -11.500	          12.300	          71.414	          89.196	           0.006	       12699.614	         114.263	         114.263	             NaN	              R+	          17.003	         -11.500	          12.300	          27.895
           1.000	           1.000	         -17.003	          -0.001	         -11.500	          12.400	          70.313	          90.193	           0.003	       12695.074	         114.362	         114.362	             NaN	              R+	          17.003	         -11.500	          12.400	          27.890
           1.000	           1.000	         -17.003	          -0.001	         -11.500	          12.500	          69.325	          91.069	           0.026	       12690.535	         114.454	         114.454	             NaN	              R+	          17.003	         -11.500	          12.500	          27.876
