Measurement mode: Multipole mode
Scanning path: 
Sr+360
****************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************
File name: IPM_evide_dessus_r12
Date: 12.07.2018
Time: 16:34
Sample: 1mm
Gaussmeter: MMS-1A-RS
Hall probe: SENIS AG
Air gap: 1mm
Scanning resolution [µm]: 1000
Resolution rotation [°]:  0.1
Custom space line for Area scan: off
Probe offset X: -0.235mT;   Probe offset Y: -0.33mT;   Probe offset Z: -0.193mT;
Position offset X: 0mm;   Position offset Y: 0mm;   Position offset Z: 0mm;
Start position X=-11.998    Start position Y=-0.001    Start position Z=1    Start position R=67.808
System serial number:MMS-1A-RS
Probe serial number: F3A-03K02D-S.2T/01T/25KJ  238-17, Selected measurement range: 200 mT
Calibration date:
Coordinate system: Rot table
Probe angle position: 0 degrees
Filter is turned ON          Lower Cut Off: 2500
Linear speed: 13 mm/s          Rotation speed: 120 deg/s
Graph view for Diameter and Multipole mode for full rotation: Default
****************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************


           Slice	            Line	          X [mm]	          Y [mm]	          Z [mm]	  Rotation [deg]	         Bx [mT]	         By [mT]	         Bz [mT]	Rot. Enc [steps]	        Bxy [mT]	       Btot [mT]	Angle error [deg]	       Direction	         R [mm] 	          Z [mm]	     Theta [deg]	Probe temp [°C] 
           1.000	           1.000	         -11.998	          -0.001	           1.000	          54.500	           4.093	        -125.365	          15.543	       59970.493	         125.432	         126.392	             NaN	              R+	          11.998	           1.000	          54.500	          28.662
           1.000	           1.000	         -11.998	          -0.001	           1.000	          54.600	           3.967	        -125.406	          14.554	       59965.942	         125.468	         126.310	             NaN	              R+	          11.998	           1.000	          54.600	          28.689
           1.000	           1.000	         -11.998	          -0.001	           1.000	          54.700	           3.829	        -125.435	          13.566	       59961.390	         125.494	         126.225	             NaN	              R+	          11.998	           1.000	          54.700	          28.689
           1.000	           1.000	         -11.998	          -0.001	           1.000	          54.800	           3.574	        -125.371	          12.600	       59956.839	         125.422	         126.053	             NaN	              R+	          11.998	           1.000	          54.800	          28.655
           1.000	           1.000	         -11.998	          -0.001	           1.000	          54.900	           3.320	        -125.306	          11.633	       59952.287	         125.350	         125.889	             NaN	              R+	          11.998	           1.000	          54.900	          28.617
           1.000	           1.000	         -11.998	          -0.001	           1.000	          55.000	           3.125	        -125.369	          10.684	       59947.736	         125.408	         125.862	             NaN	              R+	          11.998	           1.000	          55.000	          28.608
           1.000	           1.000	         -11.998	          -0.001	           1.000	          55.100	           2.936	        -125.445	           9.737	       59943.185	         125.480	         125.857	             NaN	              R+	          11.998	           1.000	          55.100	          28.614
           1.000	           1.000	         -11.998	          -0.001	           1.000	          55.200	           2.742	        -125.465	           8.782	       59938.633	         125.495	         125.802	             NaN	              R+	          11.998	           1.000	          55.200	          28.612
           1.000	           1.000	         -11.998	          -0.001	           1.000	          55.300	           2.546	        -125.462	           7.824	       59934.082	         125.488	         125.732	             NaN	              R+	          11.998	           1.000	          55.300	          28.609
           1.000	           1.000	         -11.998	          -0.001	           1.000	          55.400	           2.325	        -125.427	           6.879	       59929.531	         125.448	         125.637	             NaN	              R+	          11.998	           1.000	          55.400	          28.628
           1.000	           1.000	         -11.998	          -0.001	           1.000	          55.500	           2.080	        -125.360	           5.945	       59924.979	         125.377	         125.518	             NaN	              R+	          11.998	           1.000	          55.500	          28.656
           1.000	           1.000	         -11.998	          -0.001	           1.000	          55.600	           1.866	        -125.326	           5.013	       59920.428	         125.340	         125.441	             NaN	              R+	          11.998	           1.000	          55.600	          28.641
           1.000	           1.000	         -11.998	          -0.001	           1.000	          55.700	           1.722	        -125.366	           4.082	       59915.876	         125.378	         125.444	             NaN	              R+	          11.998	           1.000	          55.700	          28.578
           1.000	           1.000	         -11.998	          -0.001	           1.000	          55.800	           1.578	        -125.406	           3.151	       59911.325	         125.416	         125.455	             NaN	              R+	          11.998	           1.000	          55.800	          28.538
           1.000	           1.000	         -11.998	          -0.001	           1.000	          55.900	           1.355	        -125.390	           2.198	       59906.774	         125.397	         125.417	             NaN	              R+	          11.998	           1.000	          55.900	          28.579
           1.000	           1.000	         -11.998	          -0.001	           1.000	          56.000	           1.123	        -125.368	           1.241	       59902.222	         125.373	         125.379	             NaN	              R+	          11.998	           1.000	          56.000	          28.643
           1.000	           1.000	         -11.998	          -0.001	           1.000	          56.100	           0.910	        -125.353	           0.279	       59897.671	         125.357	         125.357	             NaN	              R+	          11.998	           1.000	          56.100	          28.645
           1.000	           1.000	         -11.998	          -0.001	           1.000	          56.200	           0.704	        -125.343	          -0.686	       59893.119	         125.345	         125.346	             NaN	              R+	          11.998	           1.000	          56.200	          28.597
           1.000	           1.000	         -11.998	          -0.001	           1.000	          56.300	           0.490	        -125.318	          -1.646	       59888.568	         125.319	         125.330	             NaN	              R+	          11.998	           1.000	          56.300	          28.568
           1.000	           1.000	         -11.998	          -0.001	           1.000	          56.400	           0.268	        -125.280	          -2.600	       59884.017	         125.280	         125.307	             NaN	              R+	          11.998	           1.000	          56.400	          28.573
           1.000	           1.000	         -11.998	          -0.001	           1.000	          56.500	           0.062	        -125.252	          -3.534	       59879.465	         125.252	         125.302	             NaN	              R+	          11.998	           1.000	          56.500	          28.574
           1.000	           1.000	         -11.998	          -0.001	           1.000	          56.600	          -0.105	        -125.248	          -4.423	       59874.914	         125.249	         125.327	             NaN	              R+	          11.998	           1.000	          56.600	          28.555
           1.000	           1.000	         -11.998	          -0.001	           1.000	          56.700	          -0.271	        -125.245	          -5.312	       59870.363	         125.245	         125.358	             NaN	              R+	          11.998	           1.000	          56.700	          28.539
           1.000	           1.000	         -11.998	          -0.001	           1.000	          56.800	          -0.526	        -125.220	          -6.325	       59865.811	         125.221	         125.380	             NaN	              R+	          11.998	           1.000	          56.800	          28.549
           1.000	           1.000	         -11.998	          -0.001	           1.000	          56.900	          -0.791	        -125.192	          -7.353	       59861.260	         125.194	         125.410	             NaN	              R+	          11.998	           1.000	          56.900	          28.575
           1.000	           1.000	         -11.998	          -0.001	           1.000	          57.000	          -0.977	        -125.148	          -8.289	       59856.708	         125.151	         125.426	             NaN	              R+	          11.998	           1.000	          57.000	          28.594
           1.000	           1.000	         -11.998	          -0.001	           1.000	          57.100	          -1.154	        -125.102	          -9.215	       59852.157	         125.107	         125.446	             NaN	              R+	          11.998	           1.000	          57.100	          28.610
           1.000	           1.000	         -11.998	          -0.001	           1.000	          57.200	          -1.370	        -125.077	         -10.127	       59847.606	         125.084	         125.493	             NaN	              R+	          11.998	           1.000	          57.200	          28.629
           1.000	           1.000	         -11.998	          -0.001	           1.000	          57.300	          -1.602	        -125.060	         -11.035	       59843.054	         125.070	         125.556	             NaN	              R+	          11.998	           1.000	          57.300	          28.647
           1.000	           1.000	         -11.998	          -0.001	           1.000	          57.400	          -1.833	        -125.046	         -12.026	       59838.503	         125.060	         125.637	             NaN	              R+	          11.998	           1.000	          57.400	          28.656
           1.000	           1.000	         -11.998	          -0.001	           1.000	          57.500	          -2.063	        -125.035	         -13.097	       59833.951	         125.052	         125.736	             NaN	              R+	          11.998	           1.000	          57.500	          28.655
           1.000	           1.000	         -11.998	          -0.001	           1.000	          57.600	          -2.272	        -125.008	         -14.075	       59829.400	         125.028	         125.818	             NaN	              R+	          11.998	           1.000	          57.600	          28.651
           1.000	           1.000	         -11.998	          -0.001	           1.000	          57.700	          -2.464	        -124.965	         -14.974	       59824.849	         124.990	         125.883	             NaN	              R+	          11.998	           1.000	          57.700	          28.650
           1.000	           1.000	         -11.998	          -0.001	           1.000	          57.800	          -2.648	        -124.942	         -15.881	       59820.297	         124.970	         125.975	             NaN	              R+	          11.998	           1.000	          57.800	          28.656
           1.000	           1.000	         -11.998	          -0.001	           1.000	          57.900	          -2.819	        -124.953	         -16.807	       59815.746	         124.985	         126.110	             NaN	              R+	          11.998	           1.000	          57.900	          28.663
           1.000	           1.000	         -11.998	          -0.001	           1.000	          58.000	          -2.997	        -124.952	         -17.753	       59811.194	         124.988	         126.243	             NaN	              R+	          11.998	           1.000	          58.000	          28.649
           1.000	           1.000	         -11.998	          -0.001	           1.000	          58.100	          -3.223	        -124.875	         -18.817	       59806.643	         124.916	         126.326	             NaN	              R+	          11.998	           1.000	          58.100	          28.606
           1.000	           1.000	         -11.998	          -0.001	           1.000	          58.200	          -3.446	        -124.806	         -19.863	       59802.092	         124.854	         126.424	             NaN	              R+	          11.998	           1.000	          58.200	          28.574
           1.000	           1.000	         -11.998	          -0.001	           1.000	          58.300	          -3.656	        -124.787	         -20.812	       59797.540	         124.841	         126.564	             NaN	              R+	          11.998	           1.000	          58.300	          28.576
           1.000	           1.000	         -11.998	          -0.001	           1.000	          58.400	          -3.867	        -124.768	         -21.760	       59792.989	         124.828	         126.710	             NaN	              R+	          11.998	           1.000	          58.400	          28.577
           1.000	           1.000	         -11.998	          -0.001	           1.000	          58.500	          -4.089	        -124.738	         -22.759	       59788.437	         124.805	         126.863	             NaN	              R+	          11.998	           1.000	          58.500	          28.546
           1.000	           1.000	         -11.998	          -0.001	           1.000	          58.600	          -4.312	        -124.708	         -23.758	       59783.886	         124.782	         127.024	             NaN	              R+	          11.998	           1.000	          58.600	          28.506
           1.000	           1.000	         -11.998	          -0.001	           1.000	          58.700	          -4.507	        -124.655	         -24.758	       59779.335	         124.737	         127.170	             NaN	              R+	          11.998	           1.000	          58.700	          28.496
           1.000	           1.000	         -11.998	          -0.001	           1.000	          58.800	          -4.695	        -124.597	         -25.758	       59774.783	         124.685	         127.318	             NaN	              R+	          11.998	           1.000	          58.800	          28.520
           1.000	           1.000	         -11.998	          -0.001	           1.000	          58.900	          -4.876	        -124.538	         -26.778	       59770.232	         124.634	         127.478	             NaN	              R+	          11.998	           1.000	          58.900	          28.568
           1.000	           1.000	         -11.998	          -0.001	           1.000	          59.000	          -5.054	        -124.480	         -27.813	       59765.681	         124.582	         127.649	             NaN	              R+	          11.998	           1.000	          59.000	          28.624
           1.000	           1.000	         -11.998	          -0.001	           1.000	          59.100	          -5.261	        -124.416	         -28.849	       59761.129	         124.527	         127.825	             NaN	              R+	          11.998	           1.000	          59.100	          28.666
           1.000	           1.000	         -11.998	          -0.001	           1.000	          59.200	          -5.517	        -124.344	         -29.884	       59756.578	         124.466	         128.003	             NaN	              R+	          11.998	           1.000	          59.200	          28.685
           1.000	           1.000	         -11.998	          -0.001	           1.000	          59.300	          -5.756	        -124.272	         -30.900	       59752.026	         124.405	         128.185	             NaN	              R+	          11.998	           1.000	          59.300	          28.692
           1.000	           1.000	         -11.998	          -0.001	           1.000	          59.400	          -5.914	        -124.201	         -31.822	       59747.475	         124.341	         128.349	             NaN	              R+	          11.998	           1.000	          59.400	          28.694
           1.000	           1.000	         -11.998	          -0.001	           1.000	          59.500	          -6.072	        -124.130	         -32.744	       59742.924	         124.278	         128.519	             NaN	              R+	          11.998	           1.000	          59.500	          28.692
           1.000	           1.000	         -11.998	          -0.001	           1.000	          59.600	          -6.280	        -124.035	         -33.797	       59738.372	         124.193	         128.710	             NaN	              R+	          11.998	           1.000	          59.600	          28.686
           1.000	           1.000	         -11.998	          -0.001	           1.000	          59.700	          -6.503	        -123.932	         -34.891	       59733.821	         124.102	         128.914	             NaN	              R+	          11.998	           1.000	          59.700	          28.686
           1.000	           1.000	         -11.998	          -0.001	           1.000	          59.800	          -6.714	        -123.851	         -35.978	       59729.269	         124.033	         129.145	             NaN	              R+	          11.998	           1.000	          59.800	          28.705
           1.000	           1.000	         -11.998	          -0.001	           1.000	          59.900	          -6.916	        -123.786	         -37.059	       59724.718	         123.979	         129.399	             NaN	              R+	          11.998	           1.000	          59.900	          28.729
           1.000	           1.000	         -11.998	          -0.001	           1.000	          60.000	          -7.124	        -123.707	         -38.151	       59720.167	         123.912	         129.653	             NaN	              R+	          11.998	           1.000	          60.000	          28.720
           1.000	           1.000	         -11.998	          -0.001	           1.000	          60.100	          -7.342	        -123.604	         -39.261	       59715.615	         123.822	         129.897	             NaN	              R+	          11.998	           1.000	          60.100	          28.677
           1.000	           1.000	         -11.998	          -0.001	           1.000	          60.200	          -7.547	        -123.503	         -40.363	       59711.064	         123.734	         130.151	             NaN	              R+	          11.998	           1.000	          60.200	          28.652
           1.000	           1.000	         -11.998	          -0.001	           1.000	          60.300	          -7.686	        -123.415	         -41.427	       59706.512	         123.654	         130.409	             NaN	              R+	          11.998	           1.000	          60.300	          28.672
           1.000	           1.000	         -11.998	          -0.001	           1.000	          60.400	          -7.825	        -123.326	         -42.492	       59701.961	         123.574	         130.675	             NaN	              R+	          11.998	           1.000	          60.400	          28.691
           1.000	           1.000	         -11.998	          -0.001	           1.000	          60.500	          -8.064	        -123.208	         -43.594	       59697.410	         123.472	         130.942	             NaN	              R+	          11.998	           1.000	          60.500	          28.671
           1.000	           1.000	         -11.998	          -0.001	           1.000	          60.600	          -8.305	        -123.090	         -44.698	       59692.858	         123.370	         131.218	             NaN	              R+	          11.998	           1.000	          60.600	          28.651
           1.000	           1.000	         -11.998	          -0.001	           1.000	          60.700	          -8.496	        -122.950	         -45.815	       59688.307	         123.243	         131.483	             NaN	              R+	          11.998	           1.000	          60.700	          28.682
           1.000	           1.000	         -11.998	          -0.001	           1.000	          60.800	          -8.673	        -122.803	         -46.935	       59683.756	         123.109	         131.753	             NaN	              R+	          11.998	           1.000	          60.800	          28.726
           1.000	           1.000	         -11.998	          -0.001	           1.000	          60.900	          -8.877	        -122.667	         -48.149	       59679.204	         122.988	         132.077	             NaN	              R+	          11.998	           1.000	          60.900	          28.709
           1.000	           1.000	         -11.998	          -0.001	           1.000	          61.000	          -9.099	        -122.538	         -49.432	       59674.653	         122.876	         132.446	             NaN	              R+	          11.998	           1.000	          61.000	          28.658
           1.000	           1.000	         -11.998	          -0.001	           1.000	          61.100	          -9.292	        -122.374	         -50.579	       59670.101	         122.727	         132.740	             NaN	              R+	          11.998	           1.000	          61.100	          28.676
           1.000	           1.000	         -11.998	          -0.001	           1.000	          61.200	          -9.465	        -122.187	         -51.634	       59665.550	         122.553	         132.986	             NaN	              R+	          11.998	           1.000	          61.200	          28.746
           1.000	           1.000	         -11.998	          -0.001	           1.000	          61.300	          -9.636	        -122.010	         -52.755	       59660.999	         122.390	         133.276	             NaN	              R+	          11.998	           1.000	          61.300	          28.761
           1.000	           1.000	         -11.998	          -0.001	           1.000	          61.400	          -9.804	        -121.850	         -53.975	       59656.447	         122.244	         133.629	             NaN	              R+	          11.998	           1.000	          61.400	          28.709
           1.000	           1.000	         -11.998	          -0.001	           1.000	          61.500	          -9.978	        -121.684	         -55.208	       59651.896	         122.093	         133.994	             NaN	              R+	          11.998	           1.000	          61.500	          28.698
           1.000	           1.000	         -11.998	          -0.001	           1.000	          61.600	         -10.173	        -121.497	         -56.495	       59647.344	         121.922	         134.375	             NaN	              R+	          11.998	           1.000	          61.600	          28.770
           1.000	           1.000	         -11.998	          -0.001	           1.000	          61.700	         -10.363	        -121.292	         -57.764	       59642.793	         121.734	         134.743	             NaN	              R+	          11.998	           1.000	          61.700	          28.802
           1.000	           1.000	         -11.998	          -0.001	           1.000	          61.800	         -10.538	        -121.026	         -58.967	       59638.242	         121.484	         135.038	             NaN	              R+	          11.998	           1.000	          61.800	          28.729
           1.000	           1.000	         -11.998	          -0.001	           1.000	          61.900	         -10.714	        -120.761	         -60.169	       59633.690	         121.236	         135.346	             NaN	              R+	          11.998	           1.000	          61.900	          28.652
           1.000	           1.000	         -11.998	          -0.001	           1.000	          62.000	         -10.945	        -120.531	         -61.361	       59629.139	         121.027	         135.693	             NaN	              R+	          11.998	           1.000	          62.000	          28.656
           1.000	           1.000	         -11.998	          -0.001	           1.000	          62.100	         -11.175	        -120.301	         -62.553	       59624.588	         120.819	         136.051	             NaN	              R+	          11.998	           1.000	          62.100	          28.689
           1.000	           1.000	         -11.998	          -0.001	           1.000	          62.200	         -11.341	        -120.035	         -63.805	       59620.036	         120.570	         136.412	             NaN	              R+	          11.998	           1.000	          62.200	          28.682
           1.000	           1.000	         -11.998	          -0.001	           1.000	          62.300	         -11.495	        -119.763	         -65.069	       59615.485	         120.313	         136.782	             NaN	              R+	          11.998	           1.000	          62.300	          28.656
           1.000	           1.000	         -11.998	          -0.001	           1.000	          62.400	         -11.658	        -119.486	         -66.366	       59610.933	         120.053	         137.176	             NaN	              R+	          11.998	           1.000	          62.400	          28.663
           1.000	           1.000	         -11.998	          -0.001	           1.000	          62.500	         -11.828	        -119.206	         -67.683	       59606.382	         119.791	         137.590	             NaN	              R+	          11.998	           1.000	          62.500	          28.690
           1.000	           1.000	         -11.998	          -0.001	           1.000	          62.600	         -11.990	        -118.869	         -68.997	       59601.831	         119.472	         137.964	             NaN	              R+	          11.998	           1.000	          62.600	          28.678
           1.000	           1.000	         -11.998	          -0.001	           1.000	          62.700	         -12.140	        -118.459	         -70.309	       59597.279	         119.079	         138.287	             NaN	              R+	          11.998	           1.000	          62.700	          28.629
           1.000	           1.000	         -11.998	          -0.001	           1.000	          62.800	         -12.286	        -118.059	         -71.631	       59592.728	         118.696	         138.635	             NaN	              R+	          11.998	           1.000	          62.800	          28.621
           1.000	           1.000	         -11.998	          -0.001	           1.000	          62.900	         -12.417	        -117.690	         -72.985	       59588.176	         118.343	         139.039	             NaN	              R+	          11.998	           1.000	          62.900	          28.681
           1.000	           1.000	         -11.998	          -0.001	           1.000	          63.000	         -12.549	        -117.317	         -74.340	       59583.625	         117.986	         139.453	             NaN	              R+	          11.998	           1.000	          63.000	          28.730
           1.000	           1.000	         -11.998	          -0.001	           1.000	          63.100	         -12.715	        -116.864	         -75.723	       59579.074	         117.554	         139.831	             NaN	              R+	          11.998	           1.000	          63.100	          28.705
           1.000	           1.000	         -11.998	          -0.001	           1.000	          63.200	         -12.880	        -116.411	         -77.106	       59574.522	         117.121	         140.223	             NaN	              R+	          11.998	           1.000	          63.200	          28.658
           1.000	           1.000	         -11.998	          -0.001	           1.000	          63.300	         -13.068	        -115.921	         -78.508	       59569.971	         116.655	         140.613	             NaN	              R+	          11.998	           1.000	          63.300	          28.649
           1.000	           1.000	         -11.998	          -0.001	           1.000	          63.400	         -13.260	        -115.424	         -79.914	       59565.419	         116.183	         141.013	             NaN	              R+	          11.998	           1.000	          63.400	          28.657
           1.000	           1.000	         -11.998	          -0.001	           1.000	          63.500	         -13.382	        -114.900	         -81.334	       59560.868	         115.677	         141.408	             NaN	              R+	          11.998	           1.000	          63.500	          28.630
           1.000	           1.000	         -11.998	          -0.001	           1.000	          63.600	         -13.468	        -114.361	         -82.761	       59556.317	         115.151	         141.807	             NaN	              R+	          11.998	           1.000	          63.600	          28.585
           1.000	           1.000	         -11.998	          -0.001	           1.000	          63.700	         -13.584	        -113.793	         -84.160	       59551.765	         114.601	         142.184	             NaN	              R+	          11.998	           1.000	          63.700	          28.586
           1.000	           1.000	         -11.998	          -0.001	           1.000	          63.800	         -13.738	        -113.189	         -85.525	       59547.214	         114.019	         142.531	             NaN	              R+	          11.998	           1.000	          63.800	          28.631
           1.000	           1.000	         -11.998	          -0.001	           1.000	          63.900	         -13.879	        -112.579	         -86.921	       59542.662	         113.432	         142.906	             NaN	              R+	          11.998	           1.000	          63.900	          28.652
           1.000	           1.000	         -11.998	          -0.001	           1.000	          64.000	         -13.982	        -111.955	         -88.406	       59538.111	         112.824	         143.335	             NaN	              R+	          11.998	           1.000	          64.000	          28.617
           1.000	           1.000	         -11.998	          -0.001	           1.000	          64.100	         -14.084	        -111.326	         -89.884	       59533.560	         112.213	         143.774	             NaN	              R+	          11.998	           1.000	          64.100	          28.575
           1.000	           1.000	         -11.998	          -0.001	           1.000	          64.200	         -14.194	        -110.629	         -91.244	       59529.008	         111.536	         144.104	             NaN	              R+	          11.998	           1.000	          64.200	          28.569
           1.000	           1.000	         -11.998	          -0.001	           1.000	          64.300	         -14.304	        -109.933	         -92.605	       59524.457	         110.860	         144.449	             NaN	              R+	          11.998	           1.000	          64.300	          28.576
           1.000	           1.000	         -11.998	          -0.001	           1.000	          64.400	         -14.385	        -109.189	         -94.008	       59519.906	         110.132	         144.799	             NaN	              R+	          11.998	           1.000	          64.400	          28.570
           1.000	           1.000	         -11.998	          -0.001	           1.000	          64.500	         -14.463	        -108.437	         -95.419	       59515.354	         109.397	         145.164	             NaN	              R+	          11.998	           1.000	          64.500	          28.548
           1.000	           1.000	         -11.998	          -0.001	           1.000	          64.600	         -14.512	        -107.550	         -96.899	       59510.803	         108.525	         145.489	             NaN	              R+	          11.998	           1.000	          64.600	          28.521
           1.000	           1.000	         -11.998	          -0.001	           1.000	          64.700	         -14.548	        -106.596	         -98.414	       59506.251	         107.584	         145.807	             NaN	              R+	          11.998	           1.000	          64.700	          28.502
           1.000	           1.000	         -11.998	          -0.001	           1.000	          64.800	         -14.617	        -105.686	         -99.815	       59501.700	         106.692	         146.103	             NaN	              R+	          11.998	           1.000	          64.800	          28.506
           1.000	           1.000	         -11.998	          -0.001	           1.000	          64.900	         -14.701	        -104.798	        -101.162	       59497.149	         105.824	         146.398	             NaN	              R+	          11.998	           1.000	          64.900	          28.527
           1.000	           1.000	         -11.998	          -0.001	           1.000	          65.000	         -14.736	        -103.844	        -102.519	       59492.597	         104.884	         146.666	             NaN	              R+	          11.998	           1.000	          65.000	          28.547
           1.000	           1.000	         -11.998	          -0.001	           1.000	          65.100	         -14.720	        -102.821	        -103.886	       59488.046	         103.869	         146.905	             NaN	              R+	          11.998	           1.000	          65.100	          28.552
           1.000	           1.000	         -11.998	          -0.001	           1.000	          65.200	         -14.736	        -101.763	        -105.288	       59483.494	         102.824	         147.168	             NaN	              R+	          11.998	           1.000	          65.200	          28.529
           1.000	           1.000	         -11.998	          -0.001	           1.000	          65.300	         -14.831	        -100.621	        -106.774	       59478.943	         101.708	         147.463	             NaN	              R+	          11.998	           1.000	          65.300	          28.495
           1.000	           1.000	         -11.998	          -0.001	           1.000	          65.400	         -14.885	         -99.474	        -108.191	       59474.392	         100.581	         147.722	             NaN	              R+	          11.998	           1.000	          65.400	          28.517
           1.000	           1.000	         -11.998	          -0.001	           1.000	          65.500	         -14.847	         -98.318	        -109.454	       59469.840	          99.432	         147.875	             NaN	              R+	          11.998	           1.000	          65.500	          28.602
           1.000	           1.000	         -11.998	          -0.001	           1.000	          65.600	         -14.812	         -97.157	        -110.715	       59465.289	          98.280	         148.043	             NaN	              R+	          11.998	           1.000	          65.600	          28.654
           1.000	           1.000	         -11.998	          -0.001	           1.000	          65.700	         -14.804	         -95.963	        -111.951	       59460.738	          97.098	         148.192	             NaN	              R+	          11.998	           1.000	          65.700	          28.618
           1.000	           1.000	         -11.998	          -0.001	           1.000	          65.800	         -14.795	         -94.768	        -113.187	       59456.186	          95.916	         148.362	             NaN	              R+	          11.998	           1.000	          65.800	          28.577
           1.000	           1.000	         -11.998	          -0.001	           1.000	          65.900	         -14.787	         -93.514	        -114.423	       59451.635	          94.676	         148.513	             NaN	              R+	          11.998	           1.000	          65.900	          28.614
           1.000	           1.000	         -11.998	          -0.001	           1.000	          66.000	         -14.778	         -92.255	        -115.659	       59447.083	          93.431	         148.682	             NaN	              R+	          11.998	           1.000	          66.000	          28.680
           1.000	           1.000	         -11.998	          -0.001	           1.000	          66.100	         -14.712	         -90.904	        -116.811	       59442.532	          92.087	         148.744	             NaN	              R+	          11.998	           1.000	          66.100	          28.695
           1.000	           1.000	         -11.998	          -0.001	           1.000	          66.200	         -14.624	         -89.518	        -117.931	       59437.981	          90.705	         148.779	             NaN	              R+	          11.998	           1.000	          66.200	          28.666
           1.000	           1.000	         -11.998	          -0.001	           1.000	          66.300	         -14.547	         -88.105	        -119.059	       59433.429	          89.298	         148.826	             NaN	              R+	          11.998	           1.000	          66.300	          28.647
           1.000	           1.000	         -11.998	          -0.001	           1.000	          66.400	         -14.481	         -86.667	        -120.192	       59428.878	          87.868	         148.886	             NaN	              R+	          11.998	           1.000	          66.400	          28.651
           1.000	           1.000	         -11.998	          -0.001	           1.000	          66.500	         -14.408	         -85.192	        -121.284	       59424.326	          86.402	         148.913	             NaN	              R+	          11.998	           1.000	          66.500	          28.651
           1.000	           1.000	         -11.998	          -0.001	           1.000	          66.600	         -14.321	         -83.643	        -122.291	       59419.775	          84.860	         148.850	             NaN	              R+	          11.998	           1.000	          66.600	          28.641
           1.000	           1.000	         -11.998	          -0.001	           1.000	          66.700	         -14.233	         -82.102	        -123.276	       59415.224	          83.326	         148.796	             NaN	              R+	          11.998	           1.000	          66.700	          28.658
           1.000	           1.000	         -11.998	          -0.001	           1.000	          66.800	         -14.137	         -80.618	        -124.115	       59410.672	          81.848	         148.673	             NaN	              R+	          11.998	           1.000	          66.800	          28.716
           1.000	           1.000	         -11.998	          -0.001	           1.000	          66.900	         -14.041	         -79.134	        -124.954	       59406.121	          80.370	         148.569	             NaN	              R+	          11.998	           1.000	          66.900	          28.764
           1.000	           1.000	         -11.998	          -0.001	           1.000	          67.000	         -13.922	         -77.609	        -125.812	       59401.569	          78.848	         148.478	             NaN	              R+	          11.998	           1.000	          67.000	          28.749
           1.000	           1.000	         -11.998	          -0.001	           1.000	          67.100	         -13.794	         -76.069	        -126.678	       59397.018	          77.309	         148.405	             NaN	              R+	          11.998	           1.000	          67.100	          28.685
           1.000	           1.000	         -11.998	          -0.001	           1.000	          67.200	         -13.661	         -74.492	        -127.478	       59392.467	          75.734	         148.277	             NaN	              R+	          11.998	           1.000	          67.200	          28.626
           1.000	           1.000	         -11.998	          -0.001	           1.000	          67.300	         -13.525	         -72.881	        -128.215	       59387.915	          74.125	         148.100	             NaN	              R+	          11.998	           1.000	          67.300	          28.604
           1.000	           1.000	         -11.998	          -0.001	           1.000	          67.400	         -13.385	         -71.269	        -128.914	       59383.364	          72.515	         147.909	             NaN	              R+	          11.998	           1.000	          67.400	          28.628
           1.000	           1.000	         -11.998	          -0.001	           1.000	          67.500	         -13.236	         -69.653	        -129.529	       59378.812	          70.900	         147.664	             NaN	              R+	          11.998	           1.000	          67.500	          28.686
           1.000	           1.000	         -11.998	          -0.001	           1.000	          67.600	         -13.088	         -68.038	        -130.130	       59374.261	          69.286	         147.426	             NaN	              R+	          11.998	           1.000	          67.600	          28.733
           1.000	           1.000	         -11.998	          -0.001	           1.000	          67.700	         -12.950	         -66.427	        -130.625	       59369.710	          67.678	         147.116	             NaN	              R+	          11.998	           1.000	          67.700	          28.738
           1.000	           1.000	         -11.998	          -0.001	           1.000	          67.800	         -12.812	         -64.816	        -131.121	       59365.158	          66.070	         146.826	             NaN	              R+	          11.998	           1.000	          67.800	          28.730
           1.000	           1.000	         -11.998	          -0.001	           1.000	          67.900	         -12.646	         -63.236	        -131.565	       59360.607	          64.488	         146.520	             NaN	              R+	          11.998	           1.000	          67.900	          28.736
           1.000	           1.000	         -11.998	          -0.001	           1.000	          68.000	         -12.478	         -61.659	        -132.006	       59356.056	          62.909	         146.230	             NaN	              R+	          11.998	           1.000	          68.000	          28.759
           1.000	           1.000	         -11.998	          -0.001	           1.000	          68.100	         -12.303	         -59.994	        -132.406	       59351.504	          61.242	         145.883	             NaN	              R+	          11.998	           1.000	          68.100	          28.790
           1.000	           1.000	         -11.998	          -0.001	           1.000	          68.200	         -12.125	         -58.296	        -132.789	       59346.953	          59.543	         145.528	             NaN	              R+	          11.998	           1.000	          68.200	          28.807
           1.000	           1.000	         -11.998	          -0.001	           1.000	          68.300	         -11.967	         -56.742	        -133.089	       59342.401	          57.991	         145.174	             NaN	              R+	          11.998	           1.000	          68.300	          28.784
           1.000	           1.000	         -11.998	          -0.001	           1.000	          68.400	         -11.816	         -55.238	        -133.361	       59337.850	          56.488	         144.831	             NaN	              R+	          11.998	           1.000	          68.400	          28.743
