Measurement mode: Multipole mode
Scanning path: 
Sr+360
****************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************
File name: IPM_1i2_surface
Date: 12.07.2018
Time: 16:42
Sample: 1mm
Gaussmeter: MMS-1A-RS
Hall probe: SENIS AG
Air gap: 1mm
Scanning resolution [µm]: 1000
Resolution rotation [°]:  0.1
Custom space line for Area scan: off
Probe offset X: -0.235mT;   Probe offset Y: -0.33mT;   Probe offset Z: -0.193mT;
Position offset X: 0mm;   Position offset Y: 0mm;   Position offset Z: 0mm;
Start position X=-16.999    Start position Y=-0.001    Start position Z=0.001    Start position R=67.786
System serial number:MMS-1A-RS
Probe serial number: F3A-03K02D-S.2T/01T/25KJ  238-17, Selected measurement range: 200 mT
Calibration date:
Coordinate system: Rot table
Probe angle position: 0 degrees
Filter is turned ON          Lower Cut Off: 2500
Linear speed: 13 mm/s          Rotation speed: 120 deg/s
Graph view for Diameter and Multipole mode for full rotation: Default
****************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************


           Slice	            Line	          X [mm]	          Y [mm]	          Z [mm]	  Rotation [deg]	         Bx [mT]	         By [mT]	         Bz [mT]	Rot. Enc [steps]	        Bxy [mT]	       Btot [mT]	Angle error [deg]	       Direction	         R [mm] 	          Z [mm]	     Theta [deg]	Probe temp [°C] 
           1.000	           1.000	         -16.999	          -0.001	           0.001	           5.700	          82.310	          14.393	         -46.079	      -36113.397	          83.559	          95.422	             NaN	              R+	          16.999	           0.001	           5.700	          28.235
           1.000	           1.000	         -16.999	          -0.001	           0.001	           5.800	          82.412	          14.833	         -46.096	      -36117.948	          83.736	          95.585	             NaN	              R+	          16.999	           0.001	           5.800	          28.132
           1.000	           1.000	         -16.999	          -0.001	           0.001	           5.900	          82.416	          15.285	         -46.087	      -36122.499	          83.822	          95.656	             NaN	              R+	          16.999	           0.001	           5.900	          28.199
           1.000	           1.000	         -16.999	          -0.001	           0.001	           6.000	          82.519	          15.721	         -46.123	      -36127.050	          84.003	          95.832	             NaN	              R+	          16.999	           0.001	           6.000	          28.219
           1.000	           1.000	         -16.999	          -0.001	           0.001	           6.100	          82.582	          16.167	         -46.160	      -36131.601	          84.149	          95.978	             NaN	              R+	          16.999	           0.001	           6.100	          28.205
           1.000	           1.000	         -16.999	          -0.001	           0.001	           6.200	          82.581	          16.622	         -46.150	      -36136.152	          84.237	          96.051	             NaN	              R+	          16.999	           0.001	           6.200	          28.231
           1.000	           1.000	         -16.999	          -0.001	           0.001	           6.300	          82.627	          17.079	         -46.068	      -36140.702	          84.373	          96.131	             NaN	              R+	          16.999	           0.001	           6.300	          28.191
           1.000	           1.000	         -16.999	          -0.001	           0.001	           6.400	          82.736	          17.656	         -46.052	      -36145.253	          84.599	          96.321	             NaN	              R+	          16.999	           0.001	           6.400	          28.197
           1.000	           1.000	         -16.999	          -0.001	           0.001	           6.500	          82.688	          18.074	         -46.043	      -36149.804	          84.640	          96.353	             NaN	              R+	          16.999	           0.001	           6.500	          28.231
           1.000	           1.000	         -16.999	          -0.001	           0.001	           6.600	          82.765	          18.652	         -46.052	      -36154.355	          84.841	          96.534	             NaN	              R+	          16.999	           0.001	           6.600	          28.214
           1.000	           1.000	         -16.999	          -0.001	           0.001	           6.700	          82.856	          19.152	         -46.047	      -36158.906	          85.040	          96.706	             NaN	              R+	          16.999	           0.001	           6.700	          28.163
           1.000	           1.000	         -16.999	          -0.001	           0.001	           6.800	          82.931	          19.619	         -46.049	      -36163.457	          85.220	          96.866	             NaN	              R+	          16.999	           0.001	           6.800	          28.174
           1.000	           1.000	         -16.999	          -0.001	           0.001	           6.900	          83.009	          20.177	         -46.089	      -36168.007	          85.426	          97.066	             NaN	              R+	          16.999	           0.001	           6.900	          28.234
           1.000	           1.000	         -16.999	          -0.001	           0.001	           7.000	          83.001	          20.751	         -46.045	      -36172.558	          85.555	          97.159	             NaN	              R+	          16.999	           0.001	           7.000	          28.200
           1.000	           1.000	         -16.999	          -0.001	           0.001	           7.100	          83.004	          21.340	         -46.018	      -36177.109	          85.703	          97.276	             NaN	              R+	          16.999	           0.001	           7.100	          28.186
           1.000	           1.000	         -16.999	          -0.001	           0.001	           7.200	          83.012	          21.899	         -45.979	      -36181.660	          85.852	          97.389	             NaN	              R+	          16.999	           0.001	           7.200	          28.218
           1.000	           1.000	         -16.999	          -0.001	           0.001	           7.300	          83.025	          22.434	         -45.955	      -36186.211	          86.003	          97.511	             NaN	              R+	          16.999	           0.001	           7.300	          28.230
           1.000	           1.000	         -16.999	          -0.001	           0.001	           7.400	          83.045	          22.966	         -45.992	      -36190.762	          86.163	          97.669	             NaN	              R+	          16.999	           0.001	           7.400	          28.197
           1.000	           1.000	         -16.999	          -0.001	           0.001	           7.500	          83.037	          23.565	         -45.871	      -36195.312	          86.316	          97.747	             NaN	              R+	          16.999	           0.001	           7.500	          28.194
           1.000	           1.000	         -16.999	          -0.001	           0.001	           7.600	          83.063	          24.150	         -45.850	      -36199.863	          86.502	          97.902	             NaN	              R+	          16.999	           0.001	           7.600	          28.187
           1.000	           1.000	         -16.999	          -0.001	           0.001	           7.700	          83.082	          24.735	         -45.881	      -36204.414	          86.686	          98.079	             NaN	              R+	          16.999	           0.001	           7.700	          28.138
           1.000	           1.000	         -16.999	          -0.001	           0.001	           7.800	          83.042	          25.338	         -45.883	      -36208.965	          86.821	          98.200	             NaN	              R+	          16.999	           0.001	           7.800	          28.119
           1.000	           1.000	         -16.999	          -0.001	           0.001	           7.900	          83.042	          26.037	         -45.791	      -36213.516	          87.028	          98.339	             NaN	              R+	          16.999	           0.001	           7.900	          28.224
           1.000	           1.000	         -16.999	          -0.001	           0.001	           8.000	          83.061	          26.675	         -45.745	      -36218.067	          87.239	          98.505	             NaN	              R+	          16.999	           0.001	           8.000	          28.162
           1.000	           1.000	         -16.999	          -0.001	           0.001	           8.100	          83.050	          27.304	         -45.707	      -36222.618	          87.423	          98.651	             NaN	              R+	          16.999	           0.001	           8.100	          28.073
           1.000	           1.000	         -16.999	          -0.001	           0.001	           8.200	          82.972	          27.974	         -45.641	      -36227.168	          87.561	          98.742	             NaN	              R+	          16.999	           0.001	           8.200	          28.163
           1.000	           1.000	         -16.999	          -0.001	           0.001	           8.300	          82.920	          28.726	         -45.582	      -36231.719	          87.755	          98.887	             NaN	              R+	          16.999	           0.001	           8.300	          28.261
           1.000	           1.000	         -16.999	          -0.001	           0.001	           8.400	          82.874	          29.394	         -45.537	      -36236.270	          87.932	          99.024	             NaN	              R+	          16.999	           0.001	           8.400	          28.256
           1.000	           1.000	         -16.999	          -0.001	           0.001	           8.500	          82.824	          30.039	         -45.464	      -36240.821	          88.103	          99.141	             NaN	              R+	          16.999	           0.001	           8.500	          28.232
           1.000	           1.000	         -16.999	          -0.001	           0.001	           8.600	          82.760	          30.707	         -45.352	      -36245.372	          88.273	          99.241	             NaN	              R+	          16.999	           0.001	           8.600	          28.185
           1.000	           1.000	         -16.999	          -0.001	           0.001	           8.700	          82.651	          31.466	         -45.358	      -36249.923	          88.438	          99.392	             NaN	              R+	          16.999	           0.001	           8.700	          28.044
           1.000	           1.000	         -16.999	          -0.001	           0.001	           8.800	          82.619	          32.164	         -45.214	      -36254.473	          88.659	          99.522	             NaN	              R+	          16.999	           0.001	           8.800	          28.176
           1.000	           1.000	         -16.999	          -0.001	           0.001	           8.900	          82.512	          32.928	         -45.083	      -36259.024	          88.840	          99.624	             NaN	              R+	          16.999	           0.001	           8.900	          28.274
           1.000	           1.000	         -16.999	          -0.001	           0.001	           9.000	          82.302	          33.763	         -45.022	      -36263.575	          88.958	          99.703	             NaN	              R+	          16.999	           0.001	           9.000	          28.190
           1.000	           1.000	         -16.999	          -0.001	           0.001	           9.100	          82.187	          34.375	         -44.955	      -36268.126	          89.086	          99.786	             NaN	              R+	          16.999	           0.001	           9.100	          28.222
           1.000	           1.000	         -16.999	          -0.001	           0.001	           9.200	          82.037	          35.165	         -44.834	      -36272.677	          89.257	          99.884	             NaN	              R+	          16.999	           0.001	           9.200	          28.214
           1.000	           1.000	         -16.999	          -0.001	           0.001	           9.300	          81.859	          36.060	         -44.703	      -36277.228	          89.450	          99.998	             NaN	              R+	          16.999	           0.001	           9.300	          28.136
           1.000	           1.000	         -16.999	          -0.001	           0.001	           9.400	          81.664	          36.911	         -44.644	      -36281.778	          89.618	         100.122	             NaN	              R+	          16.999	           0.001	           9.400	          28.117
           1.000	           1.000	         -16.999	          -0.001	           0.001	           9.500	          81.477	          37.712	         -44.515	      -36286.329	          89.781	         100.211	             NaN	              R+	          16.999	           0.001	           9.500	          28.216
           1.000	           1.000	         -16.999	          -0.001	           0.001	           9.600	          81.267	          38.506	         -44.407	      -36290.880	          89.928	         100.295	             NaN	              R+	          16.999	           0.001	           9.600	          28.195
           1.000	           1.000	         -16.999	          -0.001	           0.001	           9.700	          81.037	          39.305	         -44.301	      -36295.431	          90.065	         100.371	             NaN	              R+	          16.999	           0.001	           9.700	          28.119
           1.000	           1.000	         -16.999	          -0.001	           0.001	           9.800	          80.729	          40.190	         -44.092	      -36299.982	          90.180	         100.382	             NaN	              R+	          16.999	           0.001	           9.800	          28.182
           1.000	           1.000	         -16.999	          -0.001	           0.001	           9.900	          80.461	          41.007	         -43.916	      -36304.533	          90.308	         100.420	             NaN	              R+	          16.999	           0.001	           9.900	          28.199
           1.000	           1.000	         -16.999	          -0.001	           0.001	          10.000	          80.175	          41.821	         -43.753	      -36309.083	          90.427	         100.456	             NaN	              R+	          16.999	           0.001	          10.000	          28.141
           1.000	           1.000	         -16.999	          -0.001	           0.001	          10.100	          79.803	          42.684	         -43.598	      -36313.634	          90.501	         100.455	             NaN	              R+	          16.999	           0.001	          10.100	          28.106
           1.000	           1.000	         -16.999	          -0.001	           0.001	          10.200	          79.467	          43.513	         -43.423	      -36318.185	          90.600	         100.468	             NaN	              R+	          16.999	           0.001	          10.200	          28.199
           1.000	           1.000	         -16.999	          -0.001	           0.001	          10.300	          79.136	          44.338	         -43.231	      -36322.736	          90.711	         100.485	             NaN	              R+	          16.999	           0.001	          10.300	          28.270
           1.000	           1.000	         -16.999	          -0.001	           0.001	          10.400	          78.758	          45.218	         -42.993	      -36327.287	          90.815	         100.478	             NaN	              R+	          16.999	           0.001	          10.400	          28.183
           1.000	           1.000	         -16.999	          -0.001	           0.001	          10.500	          78.306	          46.098	         -42.774	      -36331.838	          90.867	         100.432	             NaN	              R+	          16.999	           0.001	          10.500	          28.164
           1.000	           1.000	         -16.999	          -0.001	           0.001	          10.600	          77.814	          46.980	         -42.561	      -36336.388	          90.896	         100.367	             NaN	              R+	          16.999	           0.001	          10.600	          28.194
