Measurement mode: Multipole mode
Scanning path: 
Sr+360
****************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************
File name: IPM_evide_dessus_r12
Date: 12.07.2018
Time: 16:35
Sample: 3mm
Gaussmeter: MMS-1A-RS
Hall probe: SENIS AG
Air gap: 3mm
Scanning resolution [µm]: 1000
Resolution rotation [°]:  0.1
Custom space line for Area scan: off
Probe offset X: -0.235mT;   Probe offset Y: -0.33mT;   Probe offset Z: -0.193mT;
Position offset X: 0mm;   Position offset Y: 0mm;   Position offset Z: 0mm;
Start position X=-11.997    Start position Y=-0.001    Start position Z=3    Start position R=67.808
System serial number:MMS-1A-RS
Probe serial number: F3A-03K02D-S.2T/01T/25KJ  238-17, Selected measurement range: 200 mT
Calibration date:
Coordinate system: Rot table
Probe angle position: 0 degrees
Filter is turned ON          Lower Cut Off: 2500
Linear speed: 13 mm/s          Rotation speed: 120 deg/s
Graph view for Diameter and Multipole mode for full rotation: Default
****************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************


           Slice	            Line	          X [mm]	          Y [mm]	          Z [mm]	  Rotation [deg]	         Bx [mT]	         By [mT]	         Bz [mT]	Rot. Enc [steps]	        Bxy [mT]	       Btot [mT]	Angle error [deg]	       Direction	         R [mm] 	          Z [mm]	     Theta [deg]	Probe temp [°C] 
           1.000	           1.000	         -11.997	          -0.001	           3.000	           1.900	          -9.485	           1.465	         -57.945	       45979.529	           9.597	          58.735	             NaN	              R+	          11.997	           3.000	           1.900	          28.846
           1.000	           1.000	         -11.997	          -0.001	           3.000	           2.000	          -9.511	           1.880	         -57.895	       45974.978	           9.695	          58.701	             NaN	              R+	          11.997	           3.000	           2.000	          28.780
           1.000	           1.000	         -11.997	          -0.001	           3.000	           2.100	          -9.561	           2.349	         -57.837	       45970.427	           9.845	          58.669	             NaN	              R+	          11.997	           3.000	           2.100	          28.724
           1.000	           1.000	         -11.997	          -0.001	           3.000	           2.200	          -9.578	           2.866	         -57.790	       45965.876	           9.997	          58.649	             NaN	              R+	          11.997	           3.000	           2.200	          28.797
           1.000	           1.000	         -11.997	          -0.001	           3.000	           2.300	          -9.590	           3.194	         -57.757	       45961.324	          10.108	          58.635	             NaN	              R+	          11.997	           3.000	           2.300	          28.800
           1.000	           1.000	         -11.997	          -0.001	           3.000	           2.400	          -9.532	           3.666	         -57.789	       45956.773	          10.213	          58.684	             NaN	              R+	          11.997	           3.000	           2.400	          28.726
           1.000	           1.000	         -11.997	          -0.001	           3.000	           2.500	          -9.549	           4.079	         -57.725	       45952.222	          10.383	          58.651	             NaN	              R+	          11.997	           3.000	           2.500	          28.848
           1.000	           1.000	         -11.997	          -0.001	           3.000	           2.600	          -9.585	           4.633	         -57.705	       45947.671	          10.646	          58.679	             NaN	              R+	          11.997	           3.000	           2.600	          28.792
           1.000	           1.000	         -11.997	          -0.001	           3.000	           2.700	          -9.530	           5.065	         -57.671	       45943.120	          10.793	          58.672	             NaN	              R+	          11.997	           3.000	           2.700	          28.729
           1.000	           1.000	         -11.997	          -0.001	           3.000	           2.800	          -9.527	           5.462	         -57.598	       45938.569	          10.982	          58.635	             NaN	              R+	          11.997	           3.000	           2.800	          28.726
           1.000	           1.000	         -11.997	          -0.001	           3.000	           2.900	          -9.564	           5.982	         -57.622	       45934.018	          11.280	          58.716	             NaN	              R+	          11.997	           3.000	           2.900	          28.787
           1.000	           1.000	         -11.997	          -0.001	           3.000	           3.000	          -9.582	           6.413	         -57.524	       45929.467	          11.530	          58.668	             NaN	              R+	          11.997	           3.000	           3.000	          28.736
           1.000	           1.000	         -11.997	          -0.001	           3.000	           3.100	          -9.468	           6.853	         -57.499	       45924.916	          11.688	          58.675	             NaN	              R+	          11.997	           3.000	           3.100	          28.768
           1.000	           1.000	         -11.997	          -0.001	           3.000	           3.200	          -9.539	           7.177	         -57.557	       45920.364	          11.937	          58.782	             NaN	              R+	          11.997	           3.000	           3.200	          28.696
           1.000	           1.000	         -11.997	          -0.001	           3.000	           3.300	          -9.542	           7.732	         -57.392	       45915.813	          12.282	          58.691	             NaN	              R+	          11.997	           3.000	           3.300	          28.691
           1.000	           1.000	         -11.997	          -0.001	           3.000	           3.400	          -9.455	           8.283	         -57.317	       45911.262	          12.570	          58.679	             NaN	              R+	          11.997	           3.000	           3.400	          28.705
           1.000	           1.000	         -11.997	          -0.001	           3.000	           3.500	          -9.481	           8.656	         -57.281	       45906.711	          12.839	          58.702	             NaN	              R+	          11.997	           3.000	           3.500	          28.739
           1.000	           1.000	         -11.997	          -0.001	           3.000	           3.600	          -9.494	           9.035	         -57.162	       45902.160	          13.106	          58.645	             NaN	              R+	          11.997	           3.000	           3.600	          28.714
           1.000	           1.000	         -11.997	          -0.001	           3.000	           3.700	          -9.507	           9.452	         -57.085	       45897.609	          13.406	          58.639	             NaN	              R+	          11.997	           3.000	           3.700	          28.670
           1.000	           1.000	         -11.997	          -0.001	           3.000	           3.800	          -9.472	           9.959	         -57.034	       45893.058	          13.744	          58.667	             NaN	              R+	          11.997	           3.000	           3.800	          28.752
           1.000	           1.000	         -11.997	          -0.001	           3.000	           3.900	          -9.484	          10.444	         -56.916	       45888.507	          14.107	          58.639	             NaN	              R+	          11.997	           3.000	           3.900	          28.790
           1.000	           1.000	         -11.997	          -0.001	           3.000	           4.000	          -9.496	          10.915	         -56.851	       45883.956	          14.468	          58.663	             NaN	              R+	          11.997	           3.000	           4.000	          28.762
           1.000	           1.000	         -11.997	          -0.001	           3.000	           4.100	          -9.481	          11.300	         -56.736	       45879.404	          14.751	          58.622	             NaN	              R+	          11.997	           3.000	           4.100	          28.777
           1.000	           1.000	         -11.997	          -0.001	           3.000	           4.200	          -9.410	          11.722	         -56.640	       45874.853	          15.032	          58.601	             NaN	              R+	          11.997	           3.000	           4.200	          28.730
           1.000	           1.000	         -11.997	          -0.001	           3.000	           4.300	          -9.428	          12.168	         -56.607	       45870.302	          15.393	          58.662	             NaN	              R+	          11.997	           3.000	           4.300	          28.792
           1.000	           1.000	         -11.997	          -0.001	           3.000	           4.400	          -9.409	          12.684	         -56.474	       45865.751	          15.793	          58.640	             NaN	              R+	          11.997	           3.000	           4.400	          28.773
           1.000	           1.000	         -11.997	          -0.001	           3.000	           4.500	          -9.416	          12.996	         -56.291	       45861.200	          16.048	          58.534	             NaN	              R+	          11.997	           3.000	           4.500	          28.799
           1.000	           1.000	         -11.997	          -0.001	           3.000	           4.600	          -9.426	          13.486	         -56.197	       45856.649	          16.454	          58.556	             NaN	              R+	          11.997	           3.000	           4.600	          28.774
           1.000	           1.000	         -11.997	          -0.001	           3.000	           4.700	          -9.426	          13.973	         -56.161	       45852.098	          16.855	          58.636	             NaN	              R+	          11.997	           3.000	           4.700	          28.764
           1.000	           1.000	         -11.997	          -0.001	           3.000	           4.800	          -9.399	          14.422	         -55.991	       45847.547	          17.215	          58.578	             NaN	              R+	          11.997	           3.000	           4.800	          28.768
           1.000	           1.000	         -11.997	          -0.001	           3.000	           4.900	          -9.400	          14.908	         -55.848	       45842.996	          17.624	          58.563	             NaN	              R+	          11.997	           3.000	           4.900	          28.762
           1.000	           1.000	         -11.997	          -0.001	           3.000	           5.000	          -9.404	          15.252	         -55.701	       45838.444	          17.918	          58.512	             NaN	              R+	          11.997	           3.000	           5.000	          28.802
           1.000	           1.000	         -11.997	          -0.001	           3.000	           5.100	          -9.392	          15.718	         -55.615	       45833.893	          18.310	          58.552	             NaN	              R+	          11.997	           3.000	           5.100	          28.774
           1.000	           1.000	         -11.997	          -0.001	           3.000	           5.200	          -9.328	          16.174	         -55.415	       45829.342	          18.671	          58.476	             NaN	              R+	          11.997	           3.000	           5.200	          28.791
           1.000	           1.000	         -11.997	          -0.001	           3.000	           5.300	          -9.322	          16.616	         -55.297	       45824.791	          19.053	          58.488	             NaN	              R+	          11.997	           3.000	           5.300	          28.818
           1.000	           1.000	         -11.997	          -0.001	           3.000	           5.400	          -9.346	          17.041	         -55.202	       45820.240	          19.435	          58.523	             NaN	              R+	          11.997	           3.000	           5.400	          28.769
           1.000	           1.000	         -11.997	          -0.001	           3.000	           5.500	          -9.297	          17.461	         -55.041	       45815.689	          19.782	          58.488	             NaN	              R+	          11.997	           3.000	           5.500	          28.822
           1.000	           1.000	         -11.997	          -0.001	           3.000	           5.600	          -9.235	          17.959	         -54.832	       45811.138	          20.195	          58.433	             NaN	              R+	          11.997	           3.000	           5.600	          28.873
           1.000	           1.000	         -11.997	          -0.001	           3.000	           5.700	          -9.242	          18.461	         -54.654	       45806.587	          20.646	          58.423	             NaN	              R+	          11.997	           3.000	           5.700	          28.781
           1.000	           1.000	         -11.997	          -0.001	           3.000	           5.800	          -9.218	          18.782	         -54.522	       45802.036	          20.922	          58.399	             NaN	              R+	          11.997	           3.000	           5.800	          28.776
           1.000	           1.000	         -11.997	          -0.001	           3.000	           5.900	          -9.180	          19.204	         -54.270	       45797.484	          21.286	          58.295	             NaN	              R+	          11.997	           3.000	           5.900	          28.809
           1.000	           1.000	         -11.997	          -0.001	           3.000	           6.000	          -9.218	          19.652	         -54.127	       45792.933	          21.706	          58.317	             NaN	              R+	          11.997	           3.000	           6.000	          28.732
           1.000	           1.000	         -11.997	          -0.001	           3.000	           6.100	          -9.164	          20.143	         -53.971	       45788.382	          22.129	          58.332	             NaN	              R+	          11.997	           3.000	           6.100	          28.813
           1.000	           1.000	         -11.997	          -0.001	           3.000	           6.200	          -9.147	          20.532	         -53.852	       45783.831	          22.478	          58.355	             NaN	              R+	          11.997	           3.000	           6.200	          28.835
           1.000	           1.000	         -11.997	          -0.001	           3.000	           6.300	          -9.130	          20.886	         -53.710	       45779.280	          22.795	          58.347	             NaN	              R+	          11.997	           3.000	           6.300	          28.721
           1.000	           1.000	         -11.997	          -0.001	           3.000	           6.400	          -9.066	          21.267	         -53.499	       45774.729	          23.119	          58.281	             NaN	              R+	          11.997	           3.000	           6.400	          28.697
           1.000	           1.000	         -11.997	          -0.001	           3.000	           6.500	          -8.999	          21.740	         -53.278	       45770.178	          23.529	          58.242	             NaN	              R+	          11.997	           3.000	           6.500	          28.841
           1.000	           1.000	         -11.997	          -0.001	           3.000	           6.600	          -9.009	          22.252	         -53.124	       45765.627	          24.007	          58.296	             NaN	              R+	          11.997	           3.000	           6.600	          28.781
           1.000	           1.000	         -11.997	          -0.001	           3.000	           6.700	          -9.035	          22.680	         -52.892	       45761.076	          24.414	          58.254	             NaN	              R+	          11.997	           3.000	           6.700	          28.728
           1.000	           1.000	         -11.997	          -0.001	           3.000	           6.800	          -9.045	          23.061	         -52.692	       45756.524	          24.771	          58.224	             NaN	              R+	          11.997	           3.000	           6.800	          28.740
           1.000	           1.000	         -11.997	          -0.001	           3.000	           6.900	          -9.001	          23.438	         -52.508	       45751.973	          25.107	          58.202	             NaN	              R+	          11.997	           3.000	           6.900	          28.777
           1.000	           1.000	         -11.997	          -0.001	           3.000	           7.000	          -8.859	          23.893	         -52.251	       45747.422	          25.482	          58.133	             NaN	              R+	          11.997	           3.000	           7.000	          28.806
           1.000	           1.000	         -11.997	          -0.001	           3.000	           7.100	          -8.920	          24.294	         -52.041	       45742.871	          25.880	          58.121	             NaN	              R+	          11.997	           3.000	           7.100	          28.777
           1.000	           1.000	         -11.997	          -0.001	           3.000	           7.200	          -8.947	          24.699	         -51.768	       45738.320	          26.269	          58.052	             NaN	              R+	          11.997	           3.000	           7.200	          28.730
           1.000	           1.000	         -11.997	          -0.001	           3.000	           7.300	          -8.917	          25.159	         -51.522	       45733.769	          26.693	          58.026	             NaN	              R+	          11.997	           3.000	           7.300	          28.756
           1.000	           1.000	         -11.997	          -0.001	           3.000	           7.400	          -8.838	          25.654	         -51.312	       45729.218	          27.133	          58.045	             NaN	              R+	          11.997	           3.000	           7.400	          28.808
           1.000	           1.000	         -11.997	          -0.001	           3.000	           7.500	          -8.758	          26.043	         -51.066	       45724.667	          27.476	          57.989	             NaN	              R+	          11.997	           3.000	           7.500	          28.774
           1.000	           1.000	         -11.997	          -0.001	           3.000	           7.600	          -8.746	          26.421	         -50.854	       45720.116	          27.831	          57.971	             NaN	              R+	          11.997	           3.000	           7.600	          28.754
           1.000	           1.000	         -11.997	          -0.001	           3.000	           7.700	          -8.746	          26.754	         -50.624	       45715.564	          28.147	          57.923	             NaN	              R+	          11.997	           3.000	           7.700	          28.799
           1.000	           1.000	         -11.997	          -0.001	           3.000	           7.800	          -8.733	          27.082	         -50.401	       45711.013	          28.455	          57.879	             NaN	              R+	          11.997	           3.000	           7.800	          28.786
           1.000	           1.000	         -11.997	          -0.001	           3.000	           7.900	          -8.683	          27.526	         -50.274	       45706.462	          28.863	          57.970	             NaN	              R+	          11.997	           3.000	           7.900	          28.688
           1.000	           1.000	         -11.997	          -0.001	           3.000	           8.000	          -8.673	          28.019	         -49.947	       45701.911	          29.331	          57.922	             NaN	              R+	          11.997	           3.000	           8.000	          28.821
           1.000	           1.000	         -11.997	          -0.001	           3.000	           8.100	          -8.578	          28.450	         -49.660	       45697.360	          29.716	          57.871	             NaN	              R+	          11.997	           3.000	           8.100	          28.820
           1.000	           1.000	         -11.997	          -0.001	           3.000	           8.200	          -8.535	          28.826	         -49.391	       45692.809	          30.063	          57.821	             NaN	              R+	          11.997	           3.000	           8.200	          28.739
           1.000	           1.000	         -11.997	          -0.001	           3.000	           8.300	          -8.571	          29.159	         -49.126	       45688.258	          30.393	          57.768	             NaN	              R+	          11.997	           3.000	           8.300	          28.729
           1.000	           1.000	         -11.997	          -0.001	           3.000	           8.400	          -8.470	          29.603	         -48.870	       45683.707	          30.791	          57.761	             NaN	              R+	          11.997	           3.000	           8.400	          28.727
           1.000	           1.000	         -11.997	          -0.001	           3.000	           8.500	          -8.494	          30.075	         -48.591	       45679.156	          31.251	          57.773	             NaN	              R+	          11.997	           3.000	           8.500	          28.753
           1.000	           1.000	         -11.997	          -0.001	           3.000	           8.600	          -8.485	          30.495	         -48.347	       45674.604	          31.654	          57.787	             NaN	              R+	          11.997	           3.000	           8.600	          28.774
           1.000	           1.000	         -11.997	          -0.001	           3.000	           8.700	          -8.413	          30.855	         -48.116	       45670.053	          31.981	          57.775	             NaN	              R+	          11.997	           3.000	           8.700	          28.762
           1.000	           1.000	         -11.997	          -0.001	           3.000	           8.800	          -8.299	          31.169	         -47.808	       45665.502	          32.255	          57.671	             NaN	              R+	          11.997	           3.000	           8.800	          28.734
           1.000	           1.000	         -11.997	          -0.001	           3.000	           8.900	          -8.247	          31.534	         -47.459	       45660.951	          32.594	          57.574	             NaN	              R+	          11.997	           3.000	           8.900	          28.735
           1.000	           1.000	         -11.997	          -0.001	           3.000	           9.000	          -8.236	          31.937	         -47.144	       45656.400	          32.982	          57.535	             NaN	              R+	          11.997	           3.000	           9.000	          28.797
           1.000	           1.000	         -11.997	          -0.001	           3.000	           9.100	          -8.244	          32.365	         -46.924	       45651.849	          33.399	          57.597	             NaN	              R+	          11.997	           3.000	           9.100	          28.843
           1.000	           1.000	         -11.997	          -0.001	           3.000	           9.200	          -8.122	          32.822	         -46.659	       45647.298	          33.812	          57.622	             NaN	              R+	          11.997	           3.000	           9.200	          28.750
           1.000	           1.000	         -11.997	          -0.001	           3.000	           9.300	          -8.086	          33.151	         -46.332	       45642.747	          34.123	          57.542	             NaN	              R+	          11.997	           3.000	           9.300	          28.734
           1.000	           1.000	         -11.997	          -0.001	           3.000	           9.400	          -8.075	          33.445	         -45.987	       45638.196	          34.406	          57.433	             NaN	              R+	          11.997	           3.000	           9.400	          28.767
           1.000	           1.000	         -11.997	          -0.001	           3.000	           9.500	          -8.015	          33.815	         -45.670	       45633.644	          34.752	          57.389	             NaN	              R+	          11.997	           3.000	           9.500	          28.733
           1.000	           1.000	         -11.997	          -0.001	           3.000	           9.600	          -7.930	          34.213	         -45.367	       45629.093	          35.120	          57.372	             NaN	              R+	          11.997	           3.000	           9.600	          28.734
           1.000	           1.000	         -11.997	          -0.001	           3.000	           9.700	          -7.852	          34.603	         -45.067	       45624.542	          35.482	          57.359	             NaN	              R+	          11.997	           3.000	           9.700	          28.789
           1.000	           1.000	         -11.997	          -0.001	           3.000	           9.800	          -7.798	          34.969	         -44.770	       45619.991	          35.827	          57.341	             NaN	              R+	          11.997	           3.000	           9.800	          28.843
           1.000	           1.000	         -11.997	          -0.001	           3.000	           9.900	          -7.722	          35.302	         -44.467	       45615.440	          36.137	          57.299	             NaN	              R+	          11.997	           3.000	           9.900	          28.806
           1.000	           1.000	         -11.997	          -0.001	           3.000	          10.000	          -7.671	          35.641	         -44.153	       45610.889	          36.457	          57.259	             NaN	              R+	          11.997	           3.000	          10.000	          28.766
           1.000	           1.000	         -11.997	          -0.001	           3.000	          10.100	          -7.710	          36.025	         -43.806	       45606.338	          36.841	          57.238	             NaN	              R+	          11.997	           3.000	          10.100	          28.798
           1.000	           1.000	         -11.997	          -0.001	           3.000	          10.200	          -7.666	          36.395	         -43.491	       45601.787	          37.194	          57.226	             NaN	              R+	          11.997	           3.000	          10.200	          28.799
           1.000	           1.000	         -11.997	          -0.001	           3.000	          10.300	          -7.592	          36.755	         -43.176	       45597.236	          37.531	          57.208	             NaN	              R+	          11.997	           3.000	          10.300	          28.760
           1.000	           1.000	         -11.997	          -0.001	           3.000	          10.400	          -7.537	          37.091	         -42.802	       45592.684	          37.849	          57.136	             NaN	              R+	          11.997	           3.000	          10.400	          28.731
           1.000	           1.000	         -11.997	          -0.001	           3.000	          10.500	          -7.469	          37.415	         -42.443	       45588.133	          38.154	          57.071	             NaN	              R+	          11.997	           3.000	          10.500	          28.742
           1.000	           1.000	         -11.997	          -0.001	           3.000	          10.600	          -7.402	          37.733	         -42.092	       45583.582	          38.452	          57.011	             NaN	              R+	          11.997	           3.000	          10.600	          28.769
           1.000	           1.000	         -11.997	          -0.001	           3.000	          10.700	          -7.414	          38.054	         -41.734	       45579.031	          38.769	          56.963	             NaN	              R+	          11.997	           3.000	          10.700	          28.770
           1.000	           1.000	         -11.997	          -0.001	           3.000	          10.800	          -7.331	          38.407	         -41.399	       45574.480	          39.101	          56.945	             NaN	              R+	          11.997	           3.000	          10.800	          28.765
           1.000	           1.000	         -11.997	          -0.001	           3.000	          10.900	          -7.174	          38.785	         -41.082	       45569.929	          39.443	          56.952	             NaN	              R+	          11.997	           3.000	          10.900	          28.767
           1.000	           1.000	         -11.997	          -0.001	           3.000	          11.000	          -7.128	          39.081	         -40.696	       45565.378	          39.726	          56.871	             NaN	              R+	          11.997	           3.000	          11.000	          28.771
           1.000	           1.000	         -11.997	          -0.001	           3.000	          11.100	          -7.066	          39.391	         -40.327	       45560.827	          40.020	          56.814	             NaN	              R+	          11.997	           3.000	          11.100	          28.758
           1.000	           1.000	         -11.997	          -0.001	           3.000	          11.200	          -6.985	          39.716	         -39.975	       45556.276	          40.326	          56.782	             NaN	              R+	          11.997	           3.000	          11.200	          28.764
           1.000	           1.000	         -11.997	          -0.001	           3.000	          11.300	          -6.949	          40.038	         -39.596	       45551.724	          40.636	          56.737	             NaN	              R+	          11.997	           3.000	          11.300	          28.838
           1.000	           1.000	         -11.997	          -0.001	           3.000	          11.400	          -6.908	          40.344	         -39.218	       45547.173	          40.932	          56.687	             NaN	              R+	          11.997	           3.000	          11.400	          28.804
           1.000	           1.000	         -11.997	          -0.001	           3.000	          11.500	          -6.854	          40.630	         -38.845	       45542.622	          41.204	          56.628	             NaN	              R+	          11.997	           3.000	          11.500	          28.663
           1.000	           1.000	         -11.997	          -0.001	           3.000	          11.600	          -6.784	          41.018	         -38.412	       45538.071	          41.575	          56.603	             NaN	              R+	          11.997	           3.000	          11.600	          28.674
           1.000	           1.000	         -11.997	          -0.001	           3.000	          11.700	          -6.707	          41.392	         -37.983	       45533.520	          41.932	          56.577	             NaN	              R+	          11.997	           3.000	          11.700	          28.746
           1.000	           1.000	         -11.997	          -0.001	           3.000	          11.800	          -6.625	          41.705	         -37.582	       45528.969	          42.228	          56.530	             NaN	              R+	          11.997	           3.000	          11.800	          28.765
           1.000	           1.000	         -11.997	          -0.001	           3.000	          11.900	          -6.541	          41.984	         -37.234	       45524.418	          42.491	          56.496	             NaN	              R+	          11.997	           3.000	          11.900	          28.786
           1.000	           1.000	         -11.997	          -0.001	           3.000	          12.000	          -6.459	          42.254	         -36.896	       45519.867	          42.745	          56.466	             NaN	              R+	          11.997	           3.000	          12.000	          28.806
           1.000	           1.000	         -11.997	          -0.001	           3.000	          12.100	          -6.409	          42.533	         -36.460	       45515.316	          43.013	          56.387	             NaN	              R+	          11.997	           3.000	          12.100	          28.803
           1.000	           1.000	         -11.997	          -0.001	           3.000	          12.200	          -6.336	          42.811	         -36.051	       45510.764	          43.277	          56.326	             NaN	              R+	          11.997	           3.000	          12.200	          28.818
           1.000	           1.000	         -11.997	          -0.001	           3.000	          12.300	          -6.239	          43.086	         -35.672	       45506.213	          43.535	          56.283	             NaN	              R+	          11.997	           3.000	          12.300	          28.843
           1.000	           1.000	         -11.997	          -0.001	           3.000	          12.400	          -6.161	          43.388	         -35.280	       45501.662	          43.824	          56.260	             NaN	              R+	          11.997	           3.000	          12.400	          28.823
           1.000	           1.000	         -11.997	          -0.001	           3.000	          12.500	          -6.099	          43.710	         -34.873	       45497.111	          44.133	          56.248	             NaN	              R+	          11.997	           3.000	          12.500	          28.798
           1.000	           1.000	         -11.997	          -0.001	           3.000	          12.600	          -6.059	          44.056	         -34.445	       45492.560	          44.470	          56.250	             NaN	              R+	          11.997	           3.000	          12.600	          28.774
           1.000	           1.000	         -11.997	          -0.001	           3.000	          12.700	          -5.971	          44.258	         -34.089	       45488.009	          44.659	          56.182	             NaN	              R+	          11.997	           3.000	          12.700	          28.705
           1.000	           1.000	         -11.997	          -0.001	           3.000	          12.800	          -5.875	          44.454	         -33.725	       45483.458	          44.840	          56.107	             NaN	              R+	          11.997	           3.000	          12.800	          28.699
           1.000	           1.000	         -11.997	          -0.001	           3.000	          12.900	          -5.763	          44.752	         -33.226	       45478.907	          45.122	          56.035	             NaN	              R+	          11.997	           3.000	          12.900	          28.813
           1.000	           1.000	         -11.997	          -0.001	           3.000	          13.000	          -5.692	          45.053	         -32.807	       45474.356	          45.411	          56.022	             NaN	              R+	          11.997	           3.000	          13.000	          28.829
           1.000	           1.000	         -11.997	          -0.001	           3.000	          13.100	          -5.650	          45.355	         -32.443	       45469.804	          45.706	          56.050	             NaN	              R+	          11.997	           3.000	          13.100	          28.740
           1.000	           1.000	         -11.997	          -0.001	           3.000	          13.200	          -5.609	          45.596	         -32.063	       45465.253	          45.939	          56.022	             NaN	              R+	          11.997	           3.000	          13.200	          28.727
           1.000	           1.000	         -11.997	          -0.001	           3.000	          13.300	          -5.563	          45.825	         -31.674	       45460.702	          46.162	          55.983	             NaN	              R+	          11.997	           3.000	          13.300	          28.770
